"","786-0","A498","A549/ATCC","ACHN","BT-549","CAKI-1","CCRF-CEM","COLO 205","DU-145","EKVX","HCC-2998","HCT-116","HCT-15","HL-60(TB)","HOP-62","HOP-92","HS 578T","HT29","IGROV1","K-562","KM12","LOX IMVI","M14","MALME-3M","MCF7","MDA-MB-231/ATCC","MDA-MB-435","MOLT-4","NCI-H226","NCI-H23","NCI-H322M","NCI-H460","NCI-H522","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","RXF-393","SF-268","SF-295","SF-539","SK-MEL-28","SK-MEL-5","SK-OV-3","SN12C","SNB-19","SNB-75","SR","SW-620","T-47D","TK-10","U251","UACC-257","UACC-62","UO-31"
"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",0.263835680523033,-1.55321443785688,0.291014101417303,0.0653425281988719,0.00719550140420377,-1.32072634967761,0.118138198883004,0.331131922217202,0.227330344152115,-0.563482773310705,0.203305582145681,0.635057829725214,-0.222071858055296,0.168642035558839,0.520715577173381,0.260226434618921,-0.538820719076435,0.481987743203471,0.483020329463146,0.877351626449262,-0.75795649108218,-0.0101343771337132,0.381467966585142,0.352758525040637,0.0904018120279894,0.484739665908911,-1.00192487692449,0.185232254230161,-0.196497403438003,1.27818304226824,-0.756330919033137,0.0290405441437483,0.711054321812066,0.00958604882919793,-0.572751416770282,0.36289064266586,0.422950580922109,-0.130260172557468,0.104336659814736,0.361394070912478,-0.0523961774536436,-0.63262893435147,-0.423397244324125,-0.213124883390736,0.0335111023613237,0.283724264600979,-0.415678839605426,0.291603558030565,-0.162191281400682,-1.84511439802183,4.16738469164581,0.728863795669242,-0.115597447016313,0.00144197417390632,-0.281035664240461,3.70129028750914,0.263835680523033,-1.07197716590748
"Isobar 6 includes valine, betaine",0.196187350989054,0.00396196615242198,1.49569516262407,1.06304267908934,-0.698217275979047,0.139687771011811,-2.12868201921043,0.0881415968690176,0.22568624706149,-0.248107861595691,0.540357972993256,-0.282789700980404,0.108803211496627,-1.82623293226329,0.233069973936938,-0.98374141513621,-0.450084446378045,0.066720679910953,-0.202018631152166,-0.972374094022438,-0.944341572685459,1.34369206917902,-0.695878402123007,0.593911457448639,0.359895945086383,-0.0719771659074799,-0.668103736021402,-1.12029423371771,0.824292645963681,-0.10056653821849,0.0332761548742986,1.09806016434253,-0.249822294406943,-0.753895990116083,0.433671673417895,-0.980891177052296,-0.340075441597622,-0.122386612678952,-1.3040061868901,-1.18333203413642,-0.235031127361041,-0.0370191894308059,2.45978132050324,1.57013905740455,0.473007567916174,0.284908905456556,-0.136061549576028,1.87525582794612,-0.276951186168979,0.57918014812715,-0.638605929087522,-2.40608854255136,0.453824829784413,-0.990413951170802,0.115921055307112,0.524063675777211,0.53472567379804,1.15402145397936
"Kynurenic acid",1.35520424976166,2.5453506448223,0.411426245726465,1.03609300257858,0.0191088229477047,2.611172380044,-4.0350469470992,0.121236486708621,-0.383956034665063,0.236339539168374,1.43527298768083,0.383681255243561,-0.528378972354789,-2.96578428466209,0.0379678501990204,-1.25727513654511,-2.14773476180825,-0.180059378576026,0.257010618206024,0.441837558622559,0.0817940911636473,0.347098670622268,-0.507719501788696,0.039372388723932,-0.877437709821548,1.01934608880481,1.61353165291793,-3.24696603720614,-1.64385618977472,-0.210896782498619,-1.92869496592687,-0.85464861442738,-2.46593839757888,-0.847708396396826,-0.855518493887493,-1.49005085369569,1.85492654689862,-0.0484122051852459,-3.05090089830004,-0.49072643087539,1.3440709779247,-1.61853203341486,0.253787617611982,-0.562062098611077,0.951339118602661,1.70117937211315,-0.0242475462466773,-0.820276648199023,-0.448771114434012,-1.61705613043101,2.42671203265976,-2.93236128312464,0.576925181655738,1.42169458118029,-0.587850780045983,0.29983076182237,0.510961919277379,0.221155295314473
"L-alpha-glycerophosphorylcholine",4.43142238575636,0.536798928891267,-2.15521264992094,2.28352672985146,-0.279867490054459,2.89898222676136,-1.27345938525289,0.975752453753323,-1.29453809685586,-2.21982990726863,3.01839679116182,-0.6559290220753,-0.989458840218414,-3.8160371651574,0.0473057147783565,-0.321928094887362,-1.30519407912756,-0.679611601140198,0.516015147003665,-0.545122236189365,0.958038376681269,0.0980601643425266,1.2097652659741,1.77005376349839,0.940104091357055,1.5841607807556,-3.03111053254003,-3.14135584924554,0.0463746434063252,-2.66505041204385,0.0648828515848544,-0.298672742587059,4.021568560577,-1.75633091903314,0.0119726416660759,-0.515260334091089,0.454877763810635,-1.36339471218275,-0.138706270831592,3.56417490050684,1.55794101077137,-0.707610874271894,-0.0385001425540645,-2.32433459259446,2.29924465779607,0.0195833156475546,1.05032755355842,-0.215914857265243,-2.17570735403632,-0.112994713059641,0.630405471482323,-0.844250767322055,1.4157586665225,1.12675264790186,0.3440709779247,1.14752379230879,0.582716561140195,0
"L-beta-imidazolelactic acid",-1.21535643068932,-0.68559349244518,-2.76611193982572,-0.715485866755755,-2.76611193982572,0.118138198883004,-2.76611193982572,-0.211453485203149,-0.641603738043346,-1.8059129478837,-1.20978402113154,0.453122446595813,0.0157829972409275,-2.76611193982572,-2.76611193982572,-2.76611193982572,-2.76611193982572,-2.76611193982572,-2.76611193982572,-1.53812224651818,0.743873963508384,-2.76611193982572,-0.0816137655536521,0.0717626693000913,-0.645359780365112,-0.745809113331335,2.62620548295304,-1.65744525452268,-2.76611193982572,-0.00144341686966872,-2.76611193982572,-2.76611193982572,-2.76611193982572,-2.30044836747691,-0.307572801910292,-2.76611193982572,-2.76611193982572,-0.677302672867867,-2.76611193982572,-2.76611193982572,-2.76611193982572,-2.76611193982572,-0.603109847431416,-2.76611193982572,1.29425313644451,1.26022643461892,-2.76611193982572,-2.76611193982572,-0.975207538548713,-2.76611193982572,0.451364991096609,-2.76611193982572,0.997111720675174,-2.76611193982572,-2.76611193982572,0.330367175291853,0.39579401850986,-2.76611193982572
"methionine",0.39359924875459,0.310630957230591,0.9061209529971,1.09423606984577,-0.934197941604254,0.700439718141092,-3.29335894269059,0.329984649758421,-0.0634091701760615,-0.350461180158946,0.224451943514742,-0.675765437729469,-0.0624045078507195,-2.01936532486693,0.166072675946706,-1.21535643068932,-0.48264030952447,-0.0563911818503984,-0.126580496565143,-0.710755714843358,-0.441569082027969,1.39634218964212,-0.762028452692785,0.786596361890807,-0.948975996975533,-0.00723156923107586,0.00192231213102866,-1.6544143814733,-0.0908029370083126,-0.135005017093153,0.377401430785794,0.542670779004718,-0.447458976971221,-0.562062098611077,0.561366872714622,-0.897901812381264,0.212465581431157,-0.0659238911210975,-1.86249647625006,-0.966723845125701,-0.0419616233187307,0.0612001564367376,2.23664568135327,1.62308647829881,0.430463702888451,0.0822484117597145,0.00863030514344006,1.52957110757389,0.0143552929770701,1.13903284399403,0.146220740851044,-3.05489175849607,0.00384206629439404,-0.435052833186232,0.246914740470517,0.7311832415722,0.837808718599318,1.3203883988598
"N-formyl-L-methionine",-1.78587519464715,-1.46394709975979,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-0.0954195650786826,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.06995658428743,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-0.670397977227217,-1.78587519464715,-1.78587519464715,-1.23220397568052,-1.78587519464715,-1.78587519464715,0.421874076675502,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-0.757143476103836,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.0862010350493,-1.78587519464715,-0.583880884995705,0.340277404766254,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-1.78587519464715,-0.0856906175520678,-1.78587519464715
"niacinamide",1.11058596741194,0.195347598322219,0.766383141001298,0.303732048788387,1.51113064567262,0.778769281823291,-0.681152942142459,0.290031138211811,0.982096125578039,0.0944612973914405,0.932817102741851,1.23368358210138,0.788268082866837,-0.475267635895226,1.57805310546214,-0.665050412043848,-1.63486740654747,-2.17570735403632,-0.394663709094562,1.38791392438595,1.44978144860358,-0.264766679455031,-0.965784284662087,1.23491001604395,0.207892851641333,-0.0959334368707189,1.4783678600858,0.414315971361384,-1.05689133614242,1.54547421084018,-1.91775158824029,-2.2220718580553,0.947354458611609,-1.70839644196944,1.39487993684658,-1.74823042026202,-0.484657594925471,-0.536028855523234,-1.67730267286787,0.103889243144724,1.20288783347014,0.320388398859802,-0.944341572685458,-2.47393118833241,0.724795770703479,1.67250077503422,-0.668868077782798,0.094911647025467,-0.551451398359833,-1.5200796491363,1.32634558964417,-1.33400092718794,0.12300395405482,-1.54091816801513,-0.569893179003508,-0.443529709791861,0.040307988653537,0.944858445807539
"oxitryptan",-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-0.978994141879698,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-0.865998164961618,-1.77595972578207,-1.77595972578207,-0.87390817890909,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,0.175045486110914,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-0.921390165303633,-1.77595972578207,-1.77595972578207,-0.123957890787682,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-1.77595972578207,-0.332789087519129
"pantothenic acid",1.44219155078257,-0.277096861439551,-1.61043318823727,-0.647618108570924,-2.59655047499637,2.34757117416066,-0.0795796516588516,1.14990966753492,-2.50635266602479,-1.82452862605104,0.463971144476766,0.672048117484868,1.02313704527323,0.0845178711562702,-2.17136841831198,-1.10676724278199,-4.41119543298445,-0.440263475567017,0.296310560708092,2.5606334439775,3.65851617823927,-1.13078660753535,2.86618265783036,1.41431597136138,-0.177881725270655,-0.0218043703183484,3.39433120972457,2.13454953446445,-3.99615793370561,3.21028495008364,-4.41119543298445,-2.89611075685528,-0.693543313875078,-1.36339471218275,0.438292851579147,-2.31712710862354,-1.09541956507868,-2.90328835892832,-1.27578631324264,-0.186612130375191,0.449957483628004,-1.07501335441685,-1.05489175849607,-4.41119543298445,3.62766519839911,3.13493280038395,-0.758769964484555,-1.80759539127074,-0.507035922036087,-2.41375567330301,1.12829340100982,0.307234209744329,1.74659941356347,0.0384361816561079,1.3440709779247,2.82000872286801,3.69525149508946,-1.8347847951281
"phenylalanine",0.0205318331313526,-0.0747600945125895,1.41278152533848,1.23266075679027,-0.915935735211525,0.272222305070044,-2.75308525952948,0.176322772640463,0.214124805352847,-0.49072643087539,0.825921276474424,-0.525607223104735,0.375549209397868,-2.63785744915328,0.442191550782571,-1.07400058144378,-0.418247055754734,0.286092574365473,-0.212567535483132,-1.55215635563791,-0.628162382669579,0.838884553877278,-0.800877357986399,0.293566675820053,0.58111017522555,-0.257275136545109,-0.931443829967557,-1.51594782280598,0.903552508236656,-0.4118350672405,0.181420640280142,0.388097672082928,-0.396561576117946,-0.483984852996335,0.921436330806298,-0.776783416949685,-0.295128035543647,0.0271540515037266,-1.43700461933405,-1.03012810482696,-0.519390189127534,-0.0714717551330381,1.95865710767711,1.18713429147454,0.37591984396404,-0.160040412510468,-0.0271848293262303,1.88466303778008,-0.209227962138,0.65779242135512,-0.536028855523234,-2.34129341975429,0.570139057404546,-0.683468045673581,0.144046369616707,0.402722176845605,0.73725410432433,1.22156778853841
"phosphoenolpyruvate",-1.40227020320497,-2.09234017214671,-0.852042118612899,0.165215204871901,-3.32192809488736,0.00528020734143432,-0.24696603720614,0.809825996097451,-0.367111403910025,-3.32192809488736,0.828902332376791,-0.219829907268626,0.580788683293102,-3.32192809488736,-0.24696603720614,-2.17570735403632,-3.32192809488736,-0.707610874271894,-0.219269963523624,1.91800451859787,0.61541629726287,0.131808955697067,0.43900249007889,-0.982790709967777,-3.32192809488736,-0.141355849245541,0.365505913428966,1.12454871371082,-3.32192809488736,1.64508676457234,-0.395928676331139,-0.848574100017696,-0.547228873274641,-1.11195493280498,-0.0811049681437271,-3.32192809488736,-3.32192809488736,-0.972374094022438,-3.32192809488736,0.345207107428925,-0.806753924323069,-0.721816957731757,-0.217591435072627,-3.32192809488736,0.560388884851464,0.419359105228937,-3.32192809488736,0.513995979367013,-0.805912947883698,-3.32192809488736,1.36718465889837,0.0940108071330136,-0.151468860874276,-3.32192809488736,-0.422107972530646,0.0740486704769937,1.06511270819984,-0.150934826057559
"picolinic acid",0.0958119247713048,-0.37145968073724,0.277389698810864,-0.990413951170802,-1.97143084780323,-0.46926334728957,-1.97143084780323,-0.0077149651280054,0.295135249000818,-0.613372965191094,-1.97143084780323,-0.135005017093153,-0.465938397578882,0.0114956388378294,-1.29335894269059,0.124328135002201,-0.0729885189393552,0.382943869568991,-0.42597924956077,-0.936957320910663,0.276595918850873,0.0195833156475546,-1.97143084780323,-0.423397244324124,0.354264077007053,-0.649125627037131,0.00815219576345876,-0.200360043070401,-0.267658432359241,-1.36959452851768,-0.839079811818897,0.322312762278226,-0.473263428523736,-1.33157826492108,-0.146137387545531,0.106124940230738,-0.053893007995202,0.291603558030565,-1.97143084780323,0.0356239097307212,-0.006748335248702,-0.00868224309980088,-0.00433459026389113,0.198703680186672,-0.125268597737915,-0.597277823154395,-0.443529709791861,-0.873027143742235,-0.0689473537174914,0.0731347046302154,0.22362848741882,0.0143552929770701,0.343692069179019,-1.97143084780323,0.0817940911636473,-0.402905891710906,-0.813499442355505,-0.730567822968055
"porphobilinogen",-1.98850436116217,-1.98850436116217,-1.40545145044965,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-0.996157933705606,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,0.0767870990895486,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-0.59146927966274,-0.413755673303014,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217,-1.98850436116217
"X-1086",-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.41632046516232,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,0.230203013366421,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.4632839441329,-0.110915901401851,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,-0.361539950786219,0.0313951962755343,-0.00481701629777596,-1.38583985870756,-3.87832144341175,-3.87832144341175,-2.94712044039705,-3.87832144341175,0.899691247012409,-3.87832144341175,-3.87832144341175,-3.87832144341175,-3.87832144341175,0.0229004021100788,-2.08722241211206,-3.87832144341175,-1.7115429972863
"X-1104",1.76397805922879,0.601696516480957,0.43616183931445,1.73638840070346,-0.237863830098888,0.563971603805183,-1.15735632793926,0.0813396274519385,-0.00433459026389113,1.08133962745194,0.734655433479005,-0.494109070270043,0.390300820957337,-1.58929709098505,0.686761962789412,-1.76447715773478,-1.33885849083724,-0.378319276737761,-0.582079992188035,0.0858778351604055,0.0162585848637904,0.0323359821196901,-0.390245037827557,1.44112931362017,-0.264189023775286,0.330367175291853,1.26843439357638,-1.77925731588264,-0.129733929604017,-0.661242821971768,-4.75633091903314,-2.88541086819807,-2.91412216483959,-1.1456053222469,-0.0424567992428948,-2.93236128312464,1.24000896473507,-0.15521264992094,-4.75633091903314,-0.408001508631714,0.624178897117436,-1.50908763374603,1.31749703232139,-0.450741560960523,0.264236151043547,0.966922602750569,1.27679440478926,-1.29218075149331,-1.10159814000781,-3.32674511118514,-0.0179038744219608,-2.52837897235479,0.0584319527587359,-1.32072634967761,0.139687771011811,0.22362848741882,0.393233128960495,0.802124269294753
"X-1107",-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-0.727379545337008,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-0.0699565842874268,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,0.0496307677246004,-0.727379545337008,-0.98564470702293,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,0.0922074380970889,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691,-1.30044836747691
"X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate",1.70723027318073,2.62900683342718,0.787432464516868,1.74602606232259,0.542340605060974,2.58151193942121,-3.17570735403632,0.317689970474926,-0.18825497933718,0.163928041924759,1.89025211515707,0.358396261956654,-0.0877333719335504,-3.61410884638067,0.0781543666449468,-1.45139897498005,-1.8092797989821,-0.316528107144772,0.306067767119766,0.318847057857541,-0.0434476612604776,0.149259365499623,-0.332789087519129,0.12212049105055,-0.819427754358179,0.68885174386588,1.25540001793728,-2.7401751506421,-1.59074485331516,-0.498858129477866,-1.26418902377529,-0.675765437729469,-1.8279392542137,-1.44614803181887,-0.214240225572989,-2.72102405029718,1.76227793721227,-0.301040728413539,-2.06089882494395,-0.233899601780771,1.06626144226872,-1.8211260418302,0.684968309378652,-0.367111403910025,0.797981368847834,1.88583463769721,0.166929637683153,-0.842525055344891,-0.789195552938764,-1.48062584090642,1.99421764740599,-3.02326977932285,0.640929360969184,1.41305242854853,-0.405451450449646,0.607231664562189,0.662357434258663,0.205392512989685
"X-1113 - possible acetylcarnitine",0.921182402258447,1.790042166471,-3.01158797427521,0.124769258699535,-5.05889368905357,0.190298791626595,-5.05889368905357,2.0447438212244,-1.0790715709912,0.0827025893302493,1.3849707739767,0.783247097378117,-0.231074664436249,1.19492753861889,-1.58352052654725,-5.05889368905357,-5.05889368905357,-5.05889368905357,-5.05889368905357,1.93269114167826,0.0985093921340712,-5.05889368905357,-1.26765843235924,0.378141654014392,-0.415037499278844,1.01768440778422,-0.720231578406405,0.600269753509005,-3.82282633082004,-0.034061836073633,-5.05889368905357,-5.05889368905357,0.861823061421966,-5.05889368905357,-1.33764256574134,-5.05889368905357,-1.49682090385214,-2.38583985870756,-5.05889368905357,1.10880321149663,-0.136061549576028,-2.7401751506421,-5.05889368905357,-5.05889368905357,0.128733314122203,-1.10780328953451,-1.22994623650161,-0.0489096004809464,-5.05889368905357,-5.05889368905357,-0.112994713059641,0.0658020583957461,-0.856388898161791,-5.05889368905357,-0.321327097152827,-5.05889368905357,0.604703945928894,-0.390875448604854
"X-1122",-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-0.0101343771337132,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781,-1.10159814000781
"X-1126",-3.19759995988516,-1.44516560410581,0.100304905795685,-0.0563911818503984,-3.19759995988516,0.771181309504119,-3.19759995988516,-3.19759995988516,0.265836922404327,-3.19759995988516,-1.24127043154214,-1.23220397568052,-2.09953567355091,-3.19759995988516,-0.0964474917633441,-1.41247498521102,-0.556393348524385,0.0528795596029489,-1.66505041204385,-3.19759995988516,-3.19759995988516,-0.56277226108709,-1.42017622257782,-0.0193653248669311,-0.74823042026202,-3.19759995988516,-3.19759995988516,-3.19759995988516,0.870266070395983,-1.3040061868901,2.28036248997378,0.772307974958403,-3.19759995988516,-3.19759995988516,0.00910825613038187,0.407805930047768,-0.389614902398937,-1.91412216483959,-3.19759995988516,-3.19759995988516,-3.19759995988516,0.829984827299751,0.297484915710575,1.42796367372311,-0.096961729887088,-2.08722241211206,-0.569893179003508,0.835654638257534,0.0323359821196901,1.56754544764375,-3.19759995988516,-3.19759995988516,-3.19759995988516,-1.92869496592687,0.858644150754459,0.0356239097307212,-0.214240225572989,0.037499366661574
"X-1129",-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-1.14773476180825,-2.49817873457909,-2.49817873457909,-1.09336590631071,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-0.192645077942396,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-0.168122758808327,0.313052318345607,-0.435377947563019,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-0.023758579951236,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909,-2.49817873457909
"X-1130",-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-0.0222926746184539,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862,-1.21089678249862
"X-1213",-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-1.07096652135414,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,0.669329185601062,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-0.979942347658747,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094
"X-1288",3.41404530533247,0.666756591884803,-5.265344566521,0.530403735888625,-3.41632046516232,2.29973309435181,-5.265344566521,-5.265344566521,-2.57920323143247,-5.265344566521,0.791049987008585,-5.265344566521,-5.265344566521,-5.265344566521,-1.16596303528989,-0.928694965926867,-2.52284078881336,-0.806753924323069,-2.55074678538324,-5.265344566521,0.504196631190082,-0.766930026063062,0.169925001442312,0.762703155579814,0.550572369040033,0.355768059463706,-5.265344566521,-5.265344566521,-0.642354164609493,-5.265344566521,-3.05090089830004,-5.265344566521,2.89018725015061,-4.05889368905357,-0.0149854073965877,-2.15414200420138,-0.415678839605426,-5.265344566521,-4.14986734910106,3.27961986626824,1.15012636975702,-0.317127108623541,-0.927779840592733,-5.265344566521,0.812018958770714,-0.0760268388567608,0.432246789311067,-0.666576266274808,-5.265344566521,-1.7353634895697,0.257010618206024,-5.265344566521,0.872894409692613,0.435806364373416,-0.478614181216009,-0.175164272892737,0.527070335512661,-2.85377925914896
"X-1330",-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-0.135533186617957,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-1.02718482932623,-2.08314123530025,-2.08314123530025,-2.08314123530025
