,genesymbols
8133106, SNORA22 
8133108, SNORA15 
8133110,NA
8133112, DKFZP434F142 
8133114, VKORC1L1 
8133119, VKORC1L1 
8133122, ASL 
8133145, CRCP 
8133155, TPST1 
8133163,NA
8133165,NA
8133167, KCTD7 
8133176, RABGEF1 
8133187,NA
8133189,NA
8133192, C7orf42 
8133200,NA
8133202, TYW1 
8133209, SPDYE7P 
8133215, STAG3L4 
8133219,NA
8133221,NA
8133223,NA
8133225,NA
8133227,NA
8133229,NA
8133231,NA
8133233, AUTS2 
8133258, WBSCR17 
8133273,NA
8133275, POM121 
8133293, FKBP6 
8133300, PMS2L2 
8133309, PMS2P5 
8133314, NCF1 
8133326, POM121 
8133331, POM121 
8133335, FZD9 
8133339, VPS37D 
8133345, WBSCR22 
8133360, CLDN4 
8133366, WBSCR28 
8133372, ELN 
8133413, LIMK1 
8133434, EIF4H 
8133442, LAT2 
8133459, CLIP2 
8133477, GTF2IRD1 
8133500,NA
8133504, GTF2I 
8133518, NCF1 
8133531, PMS2P5 
8133540, GATSL1 
8133549, GTF2IRD2B 
8133571, SPDYE8P 
8133582, SPDYE8P 
8133590, SPDYE8P 
8133600, SPDYE8P 
8133610, STAG3L3 
8133623,NA
8133625, TRIM73 
8133633, NSUN5P2 
8133654, SPDYE5 
8133662, RHBDD2 
8133670, POR 
8133688, SNORA14A 
8133690, MDH2 
8133702,NA
8133704, SRRM3 
8133721, HSPB1 
8133728, ZP3 
8133736, DTX2 
8133741, UPK3B 
8133750,NA
8133752, LOC100133091 
8133754, PMS2P11 
8133770, CCDC146 
8133788, PTPN12 
8133809, RSBN1L 
8133818, PHTF2 
8133845,NA
8133847, RPL13AP17 
8133854,NA
8133856,NA
8133858,NA
8133860, GNAI1 
8133872,NA
8133874,NA
8133876, CD36 
8133896,NA
8133898,NA
8133900,NA
8133902,NA
8133904, GRM3 
8133914, DMTF1 
8133938, CROT 
8133959,NA
8133961, RUNDC3B 
8133976, DBF4 
8133983, ADAM22 
8134018, ZNF804B 
8134024,NA
8134026, DPY19L2P4 
8134030, STEAP1 
8134036, STEAP2 
8134051, C7orf63 
8134077,NA
8134079, GTPBP10 
8134091, CLDN12 
8134098, CDK14 
8134117, FZD1 
8134122, AKAP9 
8134180, ANKIB1 
8134201, GATAD1 
8134211, C7orf64 
8134219, CCDC132 
8134252, GNGT1 
8134257, GNG11 
8134263, COL1A2 
8134316,NA
8134318, CASD1 
8134339, PEG10 
8134345,NA
8134347,NA
8134349,NA
8134351, PPP1R9A 
8134372,NA
8134374,NA
8134376, ASB4 
8134384, DYNC1I1 
8134403,NA
8134405,NA
8134407, DLX6 
8134415, ACN9 
8134420, TAC1 
8134429,NA
8134431,NA
8134433,NA
8134435, LMTK2 
8134452, BHLHA15 
8134454, BRI3 
8134460, FLJ30064 
8134463, NPTX2 
8134470, TRRAP 
8134550,NA
8134552, ARPC1B 
8134564, MYH16 
8134581, ARPC1A 
8134589, BUD31 
8134599, CPSF4 
8134613, ZNF789 
8134621, ZKSCAN5 
8134631, ZNF655 
8134644, ZNF498 
8134655, CYP3A43 
8134676,NA
8134678,NA
8134680, ZKSCAN1 
8134689, ZSCAN21 
8134699, COPS6 
8134712, AP4M1 
8134730, CNPY4 
8134737, MBLAC1 
8134740, C7orf59 
8134745, STAG3 
8134777, PVRIG 
8134785, SPDYE3 
8134789, PILRB 
8134814, PILRA 
8134821, MEPCE 
8134827, C7orf51 
8134834, AGFG2 
8134856, FBXO24 
8134869, PCOLCE 
8134880, MOSPD3 
8134890, GNB2 
8134904, POP7 
8134907, EPO 
8134915, ZAN 
8134965, SLC12A9 
8134981, TRIP6 
8134992, SRRT 
8135015, MUC3A 
8135031, MUC12 
8135033, MUC12 
8135037, MUC12 
8135048, MUC17 
8135064, TRIM56 
8135069, SERPINE1 
8135080, AP1S1 
8135089, ZNHIT1 
8135099, EMID2 
8135114, CUX1 
8135149, SH2B2 
8135160,NA
8135162, PRKRIP1 
8135172, ORAI2 
8135181, LRWD1 
8135197, SPDYE2 
8135204, SPDYE2 
8135211, FAM185A 
8135214,NA
8135216,NA
8135218, LRRC17 
8135224, NFE4 
8135229, ARMC10 
8135235, PMPCB 
8135250, PSMC2 
8135262, LHFPL3 
8135268, EIF4B 
8135271,NA
8135273,NA
8135275,NA
8135277, MLL5 
8135319,NA
8135321,NA
8135323, RINT1 
8135341, CDHR3 
8135361,NA
8135363, PIK3CG 
8135378, PRKAR2B 
8135392, HBP1 
8135405, GPR22 
8135410, DUS4L 
8135422, BCAP29 
8135436, SLC26A4 
8135458, CBLL1 
8135464, DLD 
8135480, DNAJB9 
8135486,NA
8135488, LRRN3 
8135497, ZNF277 
8135512, ZNF277 
8135514, IFRD1 
8135532, C7orf53 
8135542,NA
8135544, FOXP2 
8135568, MDFIC 
8135576, TES 
8135585,NA
8135587, CAV2 
8135594, CAV1 
8135601, MET 
8135625, CAPZA2 
8135638, ST7 
8135661, CFTR 
8135688, NAA38 
8135697, ANKRD7 
8135705, KCND2 
8135716,NA
8135718, ING3 
8135734, C7orf58 
8135763, WNT16 
8135772,NA
8135774, PTPRZ1 
8135804, ASB15 
8135821, LMOD2 
8135827, HYAL4 
8135835, SPAM1 
8135847,NA
8135849,NA
8135856, ARF5 
8135865, FSCN3 
8135874,NA
8135876, SND1 
8135902, C7orf54 
8135907, MIR129-1 
8135909, LEP 
8135915, C7orf68 
8135922, METTL2B 
8135929,NA
8135931, FLJ45340 
8135933, FAM71F2 
8135943,NA
8135945, FAM71F1 
8135955, CALU 
8135967,NA
8135969, CCDC136 
8135990, FLNC 
8136039, ATP6V1F 
8136045, IRF5 
8136059,NA
8136061, TPI1P2 
8136063,NA
8136065, LOC407835 
8136067, TSPAN33 
8136078,NA
8136080, SMO 
8136095, AHCYL2 
8136115, FAM40B 
8136138,NA
8136140, NRF1 
8136159,NA
8136161,NA
8136163, KLHDC10 
8136177, KLHDC10 
8136179, KLHDC10 
8136181, C7orf45 
8136187, CPA2 
8136200, CPA4 
8136213,NA
8136215,NA
8136217, CPA5 
8136235, CPA1 
8136248, MEST 
8136259, MKLN1 
8136281, FLJ40288 
8136289,NA
8136291,NA
8136293, EXOC4 
8136315, LRGUK 
8136336, AKR1B10 
8136341, BPGM 
8136347, CALD1 
8136370, AGBL3 
8136388, TMEM140 
8136391, STRA8 
8136401, NUP205 
8136446,NA
8136448, CHRM2 
8136457,NA
8136459, AKR1D1 
8136469,NA
8136471,NA
8136473, TRIM24 
8136495, TTC26 
8136516, UBN2 
8136535, C7orf55 
8136539, LUC7L2 
8136557, TBXAS1 
8136576,NA
8136578,NA
8136580, RAB19 
8136587,NA
8136589,NA
8136591, ADCK2 
8136602, NDUFB2 
8136610,NA
8136612,NA
8136614, AGK 
8136631, SSBP1 
8136641, TAS2R3 
8136645, TAS2R4 
8136647, TAS2R5 
8136652,NA
8136654,NA
8136656,NA
8136658,NA
8136660, OR9A4 
8136662, MGAM 
8136709, LOC93432 
8136727, TRBC1 
8136786,NA
8136788,NA
8136790,NA
8136795, PRSS1 
8136801, TRY6 
8136807, PRSS2 
8136811, EPHB6 
8136832, C7orf34 
8136837, OR6V1 
8136839, PIP 
8136844, TAS2R39 
8136846, TAS2R40 
8136849, GSTK1 
8136863, TMEM139 
8136869, CASP2 
8136889,NA
8136891,NA
8136893, CLCN1 
8136918, ZYX 
8136930, TAS2R60 
8136932,NA
8136934, TAS2R41 
8136936, CTAGE15P 
8136938,NA
8136940, FAM115C 
8136954, FAM115C 
8136961, OR2F2 
8136963, OR2F1 
8136965, OR6B1 
8136967, OR2A5 
8136969, OR2A25 
8136971, OR2A12 
8136973, OR2A2 
8136975, OR2A14 
8136977,NA
8136979, CTAGE4 
8136981,NA
8136983, OR2A20P 
8136985, OR2A1 
8136987, ARHGEF5 
8137006,NA
8137008, C7orf11 
8137010, CNTNAP2 
8137040,NA
8137042,NA
8137044,NA
8137046,NA
8137048,NA
8137050, C7orf33 
8137054, CUL1 
8137081,NA
8137089,NA
8137091, ZNF398 
8137101, ZNF282 
8137112, ZNF212 
8137118, ZNF783 
8137131,NA
8137133, KRBA1 
8137151, SSPO 
8137183, SSPO 
8137202, ZNF862 
8137208, ATP6V0E2 
8137215, LRRC61 
8137219, C7orf29 
8137223,NA
8137225, REPIN1 
8137228, ZNF775 
8137232, GIMAP8 
8137240, GIMAP7 
8137244, GIMAP4 
8137250, GIMAP2 
8137252, GIMAP1 
8137257, GIMAP5 
8137264, TMEM176A 
8137271, ABP1 
8137280, NOS3 
8137310, ABCB8 
8137330, ABCB8 
8137332, ABCB8 
8137334, ABCB8 
8137336, ACCN3 
8137352, SLC4A2 
8137381, AGAP3 
8137404, CHPF2 
8137414, NUB1 
8137433,NA
8137435,NA
8137437, GALNTL5 
8137448, GALNT11 
8137464, PSPH 
8137466,NA
8137468,NA
8137470,NA
8137472,NA
8137474, ACTR3B 
8137483, FLJ16734 
8137485, DPP6 
8137517, HTR5A 
8137524,NA
8137526, INSIG1 
8137537, EN2 
8137542, RBM33 
8137558, RBM33 
8137566, RNF32 
8137582,NA
8137584, NOM1 
8137596, UBE3C 
8137627, DNAJB6 
8137635,NA
8137637,NA
8137639, WDR60 
8137666, SEPT14 
8137668,NA
8137670, PDGFA 
8137675, PRKAR1B 
8137680, ADAP1 
8137693, COX19 
8137700, C7orf50 
8137707, MIR339 
8137709, ZFAND2A 
8137715, MICALL2 
8137739, INTS1 
8137781, LOC100128653 
8137783, TMEM184A 
8137798, PSMG3 
8137802, LOC401296 
8137805, MAD1L1 
8137826, FTSJ2 
8137833, SNX8 
8137847, C7orf27 
8137863,NA
8137865, GNA12 
8137874, CARD11 
8137900,NA
8137903,NA
8137906, RADIL 
8137925,NA
8137927, PAPOLB 
8137931, MMD2 
8137942, TNRC18 
8137953, TNRC18 
8137959, TNRC18 
8137962, LOC100129484 
8137964, FBXL18 
8137979, ACTB 
8137986, RNF216 
8138007,NA
8138009, RSPH10B 
8138030, PMS2 
8138043,NA
8138045, EIF2AK1 
8138065,NA
8138067, CYTH3 
8138084,NA
8138086,NA
8138088, C7orf70 
8138091, DAGLB 
8138108, KDELR2 
8138116, ZNF12 
8138128, CCZ1 
8138145, MGC72080 
8138147, UNC93B1 
8138151, MGC72080 
8138155,NA
8138157, COL28A1 
8138189, RPA3 
8138202, ICA1 
8138224, NDUFA4 
8138231, THSD7A 
8138258, VWDE 
8138277, VWDE 
8138287,NA
8138289, ETV1 
8138308,NA
8138310, DGKB 
8138337, TMEM195 
8138353, MEOX2 
8138361, RPL36A 
8138363, SOSTDC1 
8138370, ANKMY2 
8138381, AGR2 
8138392, AGR3 
8138401, SNX13 
8138435, PRPS1L1 
8138440,NA
8138442, TWIST1 
8138450, FERD3L 
8138454, TWISTNB 
8138459, TMEM196 
8138466, MACC1 
8138474, SP8 
8138483,NA
8138485,NA
8138487,NA
8138489, CDCA7L 
8138504, RAPGEF5 
8138527, MGC87042 
8138531, EEF1A1 
8138542, IL6 
8138545,NA
8138547, TOMM7 
8138553, FAM126A 
8138566, IGF2BP3 
8138581, TRA2A 
8138592, TRA2A 
8138596, CLK2P 
8138598,NA
8138600,NA
8138602, DFNA5 
8138613, OSBPL3 
8138640, CYCS 
8138647, C7orf31 
8138662, NPVF 
8138668, MIR148A 
8138670, HNRNPA2B1 
8138686, KIAA0087 
8138689, SKAP2 
8138706,NA
8138708, HOXA1 
8138718, HOXA2 
8138721, HOXA3 
8138728, HOXA4 
8138735, HOXA5 
8138741, HOXA6 
8138745, HOXA7 
8138749, HOXA9 
8138757, HOXA10 
8138765, HOXA11 
8138770, HOXA13 
8138773, EIF4H 
8138776, HIBADH 
8138789, JAZF1 
8138795,NA
8138797,NA
8138799, TRIL 
8138805, CPVL 
8138822,NA
8138824, SCRN1 
8138834, FKBP14 
8138842, NOD1 
8138857, GGCT 
8138862,NA
8138865, CRHR2 
8138882, NEUROD6 
8138888, PDE1C 
8138912, LSM5 
8138920,NA
8138922, KBTBD2 
8138930, RP9P 
8138939,NA
8138941, NT5C3 
8138948,NA
8138950, RP9 
8138956,NA
8138958, AAA1 
8138977, DPY19L1 
8138988, DPY19L2P1 
8138995,NA
8138997, TBX20 
8139003, HERPUD2 
8139015,NA
8139017,NA
8139019,NA
8139021, KIAA0895 
8139031,NA
8139033, AOAH 
8139055,NA
8139057, ELMO1 
8139083,NA
8139085,NA
8139087, SFRP4 
8139100, TARP 
8139107, TARP 
8139113,NA
8139118,NA
8139121, TRGV3 
8139125, TARP 
8139128,NA
8139131, AMPH 
8139158,NA
8139160, FAM183B 
8139163, FAM183B 
8139165, VPS41 
8139196,NA
8139198, RWDD4 
8139201,NA
8139203, C7orf11 
8139207, INHBA 
8139212, GLI3 
8139228, C7orf25 
8139232, PSMA2 
8139242,NA
8139244, C7orf44 
8139250, MRPS24 
8139256, URGCP 
8139264, POLR2J4 
8139270, RASA4 
8139276, PGAM2 
8139281, POLM 
8139299, POLD2 
8139307, MYL7 
8139314, GCK 
8139330, CAMK2B 
8139356, NUDCD3 
8139365,NA
8139367, NPC1L1 
8139392, DDX56 
8139411, TMED4 
8139421, H2AFV 
8139430, PURB 
8139433, MYO1G 
8139456, SNORA9 
8139458, LOC100128364 
8139460, NACAD 
8139468, TBRG4 
8139482, SNORA5A 
8139484, SNORA5C 
8139486, SNORA5B 
8139488, IGFBP3 
8139500, TNS3 
8139534, PKD1L1 
8139592, HUS1 
8139606, SUN3 
8139622, ZPBP 
8139632, FIGNL1 
8139640, DDC 
8139656, GRB10 
8139678,NA
8139680, COBL 
8139695,NA
8139697,NA
8139699, FLJ45974 
8139706, SEC61G 
8139712, VOPP1 
8139721,NA
8139723, FKBP9L 
8139727, SEPT14 
8139737, PSPH 
8139746, PHKG1 
8139758, CHCHD2 
8139763, LOC389493 
8139765,NA
8139767,NA
8139769, LOC401357 
8139772, ZNF479 
8139776,NA
8139778,NA
8139780,NA
8139782,NA
8139784,NA
8139786,NA
8139788,NA
8139790,NA
8139792,NA
8139794,NA
8139796, LOC441233 
8139798,NA
8139800, ZNF479 
8139804, ARAF2P 
8139806,NA
8139808,NA
8139810,NA
8139812,NA
8139814,NA
8139816,NA
8139818,NA
8139820, ZNF680 
8139826, LOC168474 
8139828,NA
8139832, ZNF117 
8139840, ERV3 
8139843,NA
8139845,NA
8139857,NA
8139859, GUSB 
8139873, NCRNA00174 
8139879,NA
8139881,NA
8139883,NA
8139885,NA
8139887,NA
8139889,NA
8139891, SBDS 
8139896, PMS2P4 
8139901,NA
8139903,NA
8139905,NA
8139907,NA
8139909,NA
8139911,NA
8139913,NA
8139915,NA
8139917, WBSCR17 
8139919,NA
8139921, CALN1 
8139933,NA
8139935, TYW1B 
8139941,NA
8139943, SPDYE7P 
8139947, NSUN5P2 
8139966, TRIM73 
8139975,NA
8139977, STAG3L3 
8139996, SPDYE8P 
8140009, SPDYE8P 
8140020, NSUN5 
8140028, TRIM50 
8140033,NA
8140035,NA
8140037, BAZ1B 
8140061, BCL7B 
8140070, TBL2 
8140085, MLXIPL 
8140107, DNAJC30 
8140113, STX1A 
8140127,NA
8140129, ABHD11 
8140140, CLDN3 
8140144, WBSCR27 
8140151, RFC2 
8140166,NA
8140168,NA
8140170, GTF2IRD2 
8140196, STAG3L2 
8140211, SPDYE8P 
8140220, WBSCR16 
8140227, NCF1 
8140239, PMS2L2 
8140249, GATSL1 
8140258, PMS2P5 
8140269, PMS2P5 
8140280, PMS2L2 
8140291, FKBP6 
8140297, POM121C 
8140311, PMS2P3 
8140317,NA
8140319, HIP1 
8140356,NA
8140358, CCL26 
8140367, CCL24 
8140371, TMEM120A 
8140386, STYXL1 
8140398, YWHAG 
8140403, SRCRB4D 
8140420, FDPSL2A 
8140424, SPDYE1 
8140433, POMZP3 
8140443, FDPSL2A 
8140445, SPDYE8P 
8140454, SPDYE1 
8140461, FAM185A 
8140463, FGL2 
8140468, PION 
8140478, PION 
8140498,NA
8140500, TMEM60 
8140504, MAGI2 
8140530,NA
8140532,NA
8140534, SEMA3C 
8140554,NA
8140556, HGF 
8140579, CACNA2D1 
8140620, PCLO 
8140650, SEMA3E 
8140668, SEMA3A 
8140686, SEMA3D 
8140707,NA
8140709, KIAA1324L 
8140730, C7orf23 
8140737,NA
8140739, TP53TG1 
8140752, ABCB4 
8140782, ABCB1 
8140814, SLC25A40 
8140828, SRI 
8140840, STEAP4 
8140850,NA
8140852, C7orf62 
8140855,NA
8140857,NA
8140859, MTERF 
8140864, CYP51A1 
8140869, LOC401387 
8140878, KRIT1 
8140907,NA
8140909, ERVWE1 
8140915, PEX1 
8140942, FAM133B 
8140955, CDK6 
8140965,NA
8140967, SAMD9 
8140971, SAMD9L 
8140984, HEPACAM2 
8140995, CALCR 
8141016, TFPI2 
8141024, BET1 
8141035, SGCE 
8141050, RPS3A 
8141052, PON1 
8141066, PON3 
8141076, PON2 
8141094, PDK4 
8141107, SLC25A13 
8141127, FLJ42280 
8141133, SHFM1 
8141138,NA
8141140, DLX5 
8141146,NA
8141148,NA
8141150, ASNS 
8141166, LOC441268 
8141169, MGC72080 
8141173, OCM2 
8141180, TECPR1 
8141206, BAIAP2L1 
8141222, RPS3A 
8141228, TMEM130 
8141239,NA
8141241, SMURF1 
8141263, KPNA7 
8141273, PDAP1 
8141281,NA
8141283, PTCD1 
8141295, ATP5J2 
8141303,NA
8141305, ZNF394 
8141311, FAM200A 
8141317, CYP3A4 
8141328, CYP3A5 
8141342, CYP3A7 
8141358,NA
8141361, OR2AE1 
8141363, TRIM4 
8141371, GJC3 
8141374, AZGP1 
8141380, ZNF3 
8141395, MCM7 
8141419, MIR25 
8141421, MIR93 
8141423, MIR106B 
8141425, TAF6 
8141445, C7orf43 
8141459, GAL3ST4 
8141463, GPC2 
8141466, GPC2 
8141477, GATS 
8141490, PMS2P1 
8141498, ZCWPW1 
8141517, C7orf47 
8141522, C7orf61 
8141526, TSC22D4 
8141533,NA
8141535, LRCH4 
8141560, TFR2 
8141580, ACTL6B 
8141595, GIGYF1 
8141625, EPHB4 
8141643, UFSP1 
8141648, ACHE 
8141659,NA
8141661, MUC3A 
8141664, VGF 
8141669, C7orf52 
8141676, MOGAT3 
8141688, PLOD3 
8141708, CLDN15 
8141717, FIS1 
8141726,NA
8141728, RABL5 
8141737, MYL10 
8141746,NA
8141748,NA
8141750, SPDYE2 
8141757, ALKBH4 
8141762, POLR2J 
8141765,NA
8141768, RASA4 
8141791, POLR2J3 
8141795, POLR2J3 
8141803, RASA4 
8141829, POLR2J2 
8141843, RASA4 
8141846, FBXL13 
8141872, NAPEPLD 
8141882, DPY19L2P2 
8141896,NA
8141898, DNAJC2 
8141922, SLC26A5 
8141946,NA
8141950, RELN 
8142017,NA
8142019, ORC5 
8142036, SRPK2 
8142059,NA
8142061, PUS7 
8142079, RINT1 
8142084, YBX1P2 
8142087, ATXN7L1 
8142096, ATXN7L1 
8142098, ATXN7L1 
8142100, ATXN7L1 
8142102, ATXN7L1 
8142104, ATXN7L1 
8142110, SYPL1 
8142120, NAMPT 
8142136, FLJ36031 
8142143, COG5 
8142169,NA
8142171, SLC26A3 
8142194, LAMB1 
8142230,NA
8142232, LAMB4 
8142270, NRCAM 
8142307, PNPLA8 
8142324, THAP5 
8142329, C7orf66 
8142332, IMMP2L 
8142343,NA
8142345, DOCK4 
8142401,NA
8142403,NA
8142405,NA
8142407, TMEM168 
8142415, C7orf60 
8142424, GPR85 
8142431, LOC401397 
8142435, PPP1R3A 
8142444,NA
8142446,NA
8142448,NA
8142450,NA
8142452, TFEC 
8142464,NA
8142466,NA
8142468, TPM3 
8142471, WNT2 
8142480, ASZ1 
8142497, CTTNBP2 
8142522,NA
8142524, TSPAN12 
8142534,NA
8142536,NA
8142538,NA
8142540, FAM3C 
8142554, AASS 
8142580, FEZF1 
8142585, CADPS2 
8142618, RNF133 
8142622, RNF148 
8142624, TAS2R16 
8142628, SLC13A1 
8142646, IQUB 
8142661,NA
8142663, NDUFA5 
8142671, WASL 
8142685, TMEM229A 
8142687, GPR37 
8142692, LOC154872 
8142697, POT1 
8142718, GRM8 
8142730, ZNF800 
8142740, GCC1 
8142747, PAX4 
8142763,NA
8142765, LRRC4 
8142770,NA
8142774, RBM28 
8142795, IMPDH1 
8142814, OPN1SW 
8142821, KCP 
8142830, KCP 
8142852, TNPO3 
8142876,NA
8142878, CDC26 
8142880, MIR182 
8142882, MIR96 
8142884, MIR183 
8142886, UBE2H 
8142897,NA
8142899, ZC3HC1 
8142912, TMEM209 
8142930, TSGA14 
8142945, COPG2 
8142971, KLF14 
8142975, MIR29A 
8142977, MIR29B1 
8142979,NA
8142981, PODXL 
8142993, LOC100128596 
8142997, PLXNA4 
8143028, CHCHD3 
8143035,NA
8143038,NA
8143040, SLC35B4 
8143054, AKR1B1 
8143065, C7orf49 
8143070, WDR91 
8143088, CNOT4 
8143108,NA
8143110, SLC13A4 
8143127, FAM180A 
8143132, LUZP6 
8143142,NA
8143144, PTN 
8143154, DGKI 
8143188, CREB3L2 
8143205,NA
8143207,NA
8143209, SVOPL 
8143221, ATP6V0A4 
8143247, KIAA1549 
8143268,NA
8143270, ZC3HAV1L 
8143279, ZC3HAV1 
8143294,NA
8143296, KLRG2 
8143307, HIPK2 
8143327, PARP12 
8143341, JHDM1D 
8143363,NA
8143365,NA
8143367, SLC37A3 
8143383,NA
8143385,NA
8143387, MKRN1 
8143397, DENND2A 
8143417, BRAF 
8143433, MRPS33 
8143437, LOC401410 
8143441, KIAA1147 
8143448, FLJ40852 
8143457,NA
8143459,NA
8143461,NA
8143463, PRSS37 
8143471, CLEC5A 
8143482, TAS2R38 
8143486, TRYX3 
8143494, LOC730441 
8143499, TRPV6 
8143518, TRPV5 
8143534, KEL 
8143555, OR9A2 
8143557, OR6W1P 
8143562,NA
8143564, FAM131B 
8143575, EPHA1 
8143594,NA
8143597, FAM115A 
8143599,NA
8143601, CTAGE6P 
8143605, FAM115A 
8143610, ARHGEF5 
8143627, OR2A1 
8143629, OR2A9P 
8143633, OR2A7 
8143635, NOBOX 
8143643, TPK1 
8143657,NA
8143659,NA
8143661,NA
8143663, EZH2 
8143684, PDIA4 
8143697, ZNF786 
8143702, ZNF425 
8143708,NA
8143710,NA
8143712,NA
8143714, ZNF777 
8143725, ZNF746 
8143733, ZNF767 
8143747,NA
8143749, ZNF467 
8143759, ATP6V0E2 
8143766, ACTR3C 
8143772, RARRES2 
8143781, GIMAP6 
8143788,NA
8143790, TMEM176B 
8143803, ATG9B 
8143825, KCNH2 
8143850, CDK5 
8143863, FASTK 
8143879, TMUB1 
8143885, GBX1 
8143887, ASB10 
8143894,NA
8143899,NA
8143905, ABCF2 
8143919, SMARCD3 
8143937, NUB1 
8143939, LOC401433 
8143941, WDR86 
8143949, CRYGN 
8143955,NA
8143957, RHEB 
8143961, PRKAG2 
8143984,NA
8143986,NA
8143988, MLL3 
8144036, XRCC2 
8144042,NA
8144044, FLJ42291 
8144047, PAXIP1 
8144072, CNPY1 
8144078, SHH 
8144082, C7orf13 
8144089, LMBR1 
8144112, MNX1 
8144117,NA
8144119,NA
8144121, PTPRN2 
8144149, MIR153-2 
8144151,NA
8144153, NCAPG2 
8144184, ESYT2 
8144213, VIPR2 
8144226,NA
8144228, FLJ36840 
8144230, ZNF596 
8144239, FBXO25 
8144253, DLGAP2 
8144267, CLN8 
8144279, CLN8 
8144281, ARHGEF10 
8144315, ARHGEF10 
8144317, KBTBD11 
8144322, MYOM2 
8144361, MCPH1 
8144378, AGPAT5 
8144388, FAM90A20 
8144392, DEFB109P1B 
8144395, USP17L2 
8144397, USP17L2 
8144399,NA
8144401, DEFB105A 
8144405, DEFB107A 
8144410, LOC349196 
8144412, LOC349196 
8144414, LOC349196 
8144416, LOC349196 
8144418, LOC349196 
8144420, LOC349196 
8144422, OR7E125P 
8144424, FAM90A13 
8144428, FAM90A13 
8144432, FAM90A8 
8144436, FAM90A13 
8144440, FAM90A18 
8144444, FAM90A8 
8144448, FAM90A10 
8144452, DEFB106A 
8144457, DEFB104A 
8144460, SPAG11B 
8144473, DEFB103A 
8144481, DEFB4A 
8144488, LOC349196 
8144490, LOC349196 
8144492, LOC349196 
8144494, LOC349196 
8144496, OR7E125P 
8144498, FLJ10661 
8144503, FLJ10661 
8144505, CLDN23 
8144512,NA
8144514,NA
8144516, ERI1 
8144526,NA
8144528, TNKS 
8144557, MSRA 
8144569,NA
8144571, PRSS55 
8144577, C8orf74 
8144582,NA
8144584,NA
8144586, MTMR9 
8144600, AMAC1L2 
8144604, TDH 
8144619,NA
8144621, C8orf12 
8144625, BLK 
8144639, NCRNA00208 
8144643, GATA4 
8144656, C8orf49 
8144658, NEIL2 
8144667,NA
8144669, FDFT1 
8144683,NA
8144685,NA
8144687, DEFB135 
8144691, ZNF705D 
8144699,NA
8144701, LOC100131581 
8144703,NA
8144705, C8orf79 
8144712, C8orf79 
8144717,NA
8144719,NA
8144721, C8orf48 
8144724,NA
8144726, TUSC3 
8144740,NA
8144742, EFHA2 
8144758, ZDHHC2 
8144774, VPS37A 
8144786, SLC7A2 
8144802, PDGFRL 
8144810,NA
8144812, PCM1 
8144857, NAT1 
8144864,NA
8144866, NAT2 
8144874, NSAP11 
8144878,NA
8144880, SH2D4A 
8144894, INTS10 
8144915,NA
8144917, LPL 
8144931, ATP6V1B2 
8144947,NA
8144949,NA
8144951,NA
8144953, XPO7 
8144982, NPM2 
8144993,NA
8144995, FGF17 
8145005, EPB49 
8145027, FAM160B2 
8145047, SFTPC 
8145055, BMP1 
8145083,NA
8145085, POLR3D 
8145097, PIWIL2 
8145122, SLC39A14 
8145134,NA
8145136, PPP3CC 
8145151, SORBS3 
8145175, PDLIM2 
8145193, C8orf58 
8145201, KIAA1967 
8145225,NA
8145227, RHOBTB2 
8145244, TNFRSF10C 
8145259, CHMP7 
8145272, R3HCC1 
8145281, SLC25A37 
8145291, SLC25A37 
8145293, ADAM28 
8145317, ADAMDEC1 
8145334, ADAM7 
8145361, NEFM 
8145365, DOCK5 
8145418, CDCA2 
8145438,NA
8145440, PPP2R2A 
8145454, BNIP3L 
8145470, DPYSL2 
8145490, PTK2B 
8145529,NA
8145532, EPHX2 
8145555, SCARA3 
8145566,NA
8145568,NA
8145570, ESCO2 
8145586, ELP3 
8145603, PNOC 
8145609,NA
8145611, FZD3 
8145622,NA
8145624, EXTL3 
8145634,NA
8145636, HMBOX1 
8145652, LEPROTL1 
8145660, DCTN6 
8145669, RBPMS 
8145685,NA
8145687,NA
8145691, UBXN8 
8145702, WRN 
8145736, NRG1 
8145766, NRG1 
8145768,NA
8145770,NA
8145772,NA
8145774,NA
8145776,NA
8145778,NA
8145780,NA
8145782, MAK16 
8145793, SNORD13 
8145795, LOC100293539 
8145797,NA
8145799, UNC5D 
8145818,NA
8145820,NA
8145822,NA
8145824, FKSG2 
8145827,NA
8145829, ZNF703 
8145835, ERLIN2 
8145854, PROSC 
8145865, GPR124 
8145887,NA
8145889, EIF4EBP1 
8145894, ASH2L 
8145912,NA
8145914, BAG4 
8145922, DDHD2 
8145942, LETM2 
