"","LHC3265","LHC3630","LHC3660","LHC4662","LHC5838","LHC6065","LHC6075","LHC6334","LHC6500","LHC7548","LHC7747","LHC8009","LHC8114","LHC8179","LHC8232","LHC8331","LHC8405","LHC8479","LHC8548","LHC9512","LHC9519","LHC9524","LHC9768","LHC9790","LHC10248","LHC10668","LHC10692","LHC10740","LHC10744","LHC10864","LHC11246","LHC11291","LHC11472","LHC11541","LHC11854","LHC12162","LHC12285","LHC12379","LHC12434","LHC12644","LHC13163","LHC13527","LHC13707","LHC14470","LHC15120","LHC16879","LHC18476","LHC19271","LHC19885","LHC20017","LHC20645","LHC21062","LHC21090","LHC21166","LHC21273","LHC21276","LHC21318","LHC21881","LHC21965","LHC22529","LHC24027","LHC24817","LHC25688","LHC26470","LHC26665","LHC3264","LHC3631","LHC3661","LHC4333","LHC4663","LHC6066","LHC6076","LHC6335","LHC6501","LHC7549","LHC7748","LHC8010","LHC8115","LHC8126","LHC8180","LHC8233","LHC8254","LHC8332","LHC8406","LHC8480","LHC8549","LHC9513","LHC9520","LHC9525","LHC9769","LHC9791","LHC10249","LHC10669","LHC10693","LHC10741","LHC10745","LHC10863","LHC11262","LHC11292","LHC11473","LHC11855","LHC12025","LHC12163","LHC12286","LHC12380","LHC12645","LHC13164","LHC13216","LHC13528","LHC13708","LHC14458","LHC15121","LHC16880","LHC18382","LHC18477","LHC19270","LHC20018","LHC20020","LHC20644","LHC21061","LHC21091","LHC21167","LHC21274","LHC21275","LHC21319","LHC21882","LHC21966","LHC22530","LHC24028","LHC24818","LHC25689","LHC26666"
"X - 12761",-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-1.19507414696717,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,1.90657124376323,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,0.6445392884011,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,0,-2.09344799655744,-2.09344799655744,-2.09344799655744,-0.474658730498863,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,0,-2.09344799655744,-2.09344799655744,0.777628016698529,-2.09344799655744,0,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744,-2.09344799655744
"X - 12770",-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,0.663080423709323,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-0.259991222848482,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,0.445122805922612,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,0,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784,-1.2634661247784
"X - 12776",-2.28538959533587,-0.235293768174494,0.810936600058494,-0.199585030615477,-0.291701503036183,-0.326458048258402,0.184115224157479,-0.0150082457945755,-0.0615802027455702,-0.0133691729122328,0.265508908979284,0.0253690460701258,0.0611817193216005,0.454797066062646,0.625392072812296,-0.458697293440405,0.262685712396758,-0.937375367145278,-0.699538856072381,0.400865777566253,0.0528471078713686,0.239239159158371,-0.878419571227737,0.136506408132974,0.553232695047098,0.220131802897527,-0.334647253839793,0.434145135799218,0.162493648211277,0.439101811619729,-1.22777311556637,0.690381335026286,0.126893585121676,-0.645960903150774,0.276210778236901,-0.850529904538328,-0.0202497340038288,0.35322164957573,0.0898913130157299,0.469354633334666,-0.209910276376132,-0.332685522448901,-0.869699046877289,-0.161509646624412,-1.22452967320849,-0.893346153657424,0.121453117875255,0.0600888994766463,-0.133845307270946,-1.8420663633209,-1.12257298155012,0.190930859562615,-0.148991007344287,0,0,-0.270237556427383,-0.210364219096527,-0.00779570802811383,-1.5509426332567,0.34631586427728,-0.357594158979662,0.0892133802935409,0.00775524461124811,-0.0966439090912773,-0.283627128328639,-0.667992175993757,-0.415208709249022,0.743575285530591,0.3150096797361,0.130390581486003,-0.179011517043585,-0.172878514319807,0.398700602802838,-0.36748235943664,-0.41192079978135,0.553055711030628,0.0929380741824435,0.376823792897314,-0.477056402630478,0.502065769284031,0.00573053005739918,0.04005075915185,0.625242430203143,0.472799671807897,0.417217926995086,0.294064882607876,0.324568694151206,-0.688757313909754,0.496615738029688,-0.398647679833251,0.277080176574923,-0.102363033028697,0.198079201278373,-0.772722237946549,-0.118155299729573,0.076846374216748,0.0521654528322083,0.176131251737349,0.350248289989966,0.00272412014388117,-0.795305855347958,-1.1827500497546,-0.0140639124327483,0.579740121849935,0.130034671317915,-0.17093957271966,0.053361613648058,-0.016472601463347,-0.40051271149482,-0.107647835082461,0.507211102667717,-0.386125158495774,0.208017754895892,-0.223555702404676,-0.358798039216617,0.105825557767439,-0.0458156035310426,-0.924900071089625,0.0882365971774728,0.153896109540451,-1.30518932560972,0.10045293593839,0.0208257469713639,0.350587766286126,0.653289362155662,-0.473374255259286,-0.310920951125802,0.00139873591236407,-0.144461514344943,-0.256133502687501,-0.512135018618796,-0.00139431697307544
"X - 12780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X - 12786",-3.57058092522235,-0.27985114232792,1.00416337548416,-1.27634533486773,-3.57058092522235,-3.57058092522235,-0.543984527631023,-3.57058092522235,-3.57058092522235,0.428624817012215,0.0905689273221021,-1.14689219269916,1.04190879566812,-0.05995205353131,0.800090210851236,-2.1159163444346,1.02480900602432,-3.57058092522235,-3.57058092522235,0.0323971119703758,0.702941179048586,0.56900492681818,-3.57058092522235,1.09311391280644,1.14780162436499,-3.57058092522235,-2.0956230364193,0.867967608843169,1.64854367317323,1.45761005031803,-3.57058092522235,0.819177665542768,-0.549970700251167,-3.57058092522235,0.402187342040265,-1.5456387797932,-0.401196525903506,0.0339198198020926,0.908190359066596,2.53658759327097,1.02297139913482,0.657063726655945,-3.57058092522235,-3.57058092522235,-3.57058092522235,-3.57058092522235,-1.61655614180557,-0.82684953476462,-2.11220649090247,-3.57058092522235,-1.02064774871651,1.99443128371447,-1.52072390250958,1.45703212747584,-0.166930191678155,-0.777650447953114,0.292746417488087,0.0588706057482473,-3.57058092522235,1.97062545493512,0.918943358278485,0.671130295693791,-3.57058092522235,-0.140218054074952,0,-2.33923563579735,-3.57058092522235,1.57130789881087,-0.0201487844944634,-0.641718528018804,-3.57058092522235,-1.45181593069439,0.819733573291186,-3.57058092522235,-3.57058092522235,-0.305166152434544,-0.604553264301084,2.23624768384352,-1.47717287645879,0.833027696384615,-0.305795525476151,-0.293408447781547,1.21548601735578,-3.57058092522235,1.27345621132031,-0.743885458948267,1.6538258871438,-3.57058092522235,1.07384079411961,-3.57058092522235,0,-3.57058092522235,-0.172556531363574,-3.57058092522235,-3.57058092522235,0.0795248907248051,-3.57058092522235,-0.541605395942319,0.470083877543473,1.15933855101217,-3.57058092522235,-1.75285995733556,0,1.06776948960177,-0.910396091558742,-3.57058092522235,-2.23195545134841,-1.33100952916177,-0.310182009899978,-3.57058092522235,-3.57058092522235,-3.57058092522235,-0.123630400027215,0.943388771622927,-0.44120731070783,-0.540301900854773,-0.832038399228584,-2.46762119439217,1.56156564916583,0.915146076414795,-2.02701038354368,1.47621576161512,0,0.882713470723059,3.53469662706843,-3.57058092522235,-0.262951886037499,0.322666565715893,-0.276925548843543,-3.16047892948527,-0.77647118265258,-0.486052515398984
"X - 12792",0.540295145116461,0.550486999943829,2.52059825287126,-3.49013028515984,2.74742392311548,-3.49013028515984,-3.49013028515984,1.77939421152892,-0.918240443052231,-3.49013028515984,1.71308429925184,-0.983452334481208,-1.3444906285312,-3.49013028515984,3.92996138470864,-1.88882976811074,1.25154944289977,-0.387558795334201,1.51008591217437,-3.49013028515984,-3.49013028515984,-3.49013028515984,0.764728309079306,-3.49013028515984,-3.49013028515984,-1.20860431897913,0.819022300082695,-1.57716420793407,-0.970161269186047,-3.49013028515984,-1.54117706474766,-1.65439470161222,-3.49013028515984,2.11547943694906,3.32859235703741,-3.49013028515984,-3.49013028515984,-3.49013028515984,-1.4844732324329,-3.44475868204001,0.763827962428707,2.44478101510955,1.39350955799787,1.85528411865921,-3.49013028515984,-3.49013028515984,0,2.31152927207114,-3.49013028515984,-3.49013028515984,-1.54633387891048,-2.09375587659039,0.936010318489907,-3.49013028515984,-0.124808141778458,-2.4169546715775,-2.52171360555428,-3.49013028515984,-2.05224259071992,-3.49013028515984,-3.49013028515984,-3.49013028515984,2.70705206076544,-3.49013028515984,-2.44680073360394,3.51006311876304,2.42417502476162,-2.51796543022341,-1.10882970923888,1.32480484414735,-1.02728970295407,-1.11725523199752,4.59526494203758,1.96525235151027,0.00472429611704092,2.92684580442812,-0.0942316804527811,-1.06741265850334,3.22940949739563,-2.21295542684686,5.95943864959706,1.41368614334456,-0.694428645822211,0.21706937356021,-2.20142353156534,-0.621730325894046,-0.691059041058198,1.18170686090223,-0.345456306909415,0.891372522100848,-2.58754145775896,1.08238922209896,0.0438764049846194,5.71143158085964,1.27004447431702,-0.277413318807427,-0.00308633823058536,0.614945366936871,0.114860055861567,-0.607726545740105,3.74475312502976,0.399488315102445,-1.84070666410967,-2.25685905662642,-0.759089785126488,0.198569586701812,-1.53295429159957,3.57520339825816,-0.00473402753186692,2.33486284826573,1.3880958347218,-3.49013028515984,0.00308406860981564,-0.998206402755459,1.24545915383733,5.07552835270597,-2.06492351307489,1.1396528490753,-0.739169791561081,-0.207551074392338,1.53948144230815,-3.49013028515984,-0.419235109957038,-2.00468771029637,-3.02207389385587,1.3981697485073,-3.49013028515984,-2.08662992534555,-1.34232707154092,-0.527075586932167,1.85779791048504,-1.34621721091207
"X - 12794",-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.08126572873384,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,2.837755578443,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.51855224944683,-1.60401153962508,-1.60401153962508,-0.0789567695451251,-1.2977644678429,0.0880737356756145,-1.60401153962508,-1.60401153962508,2.45542849311978,-1.60401153962508,-1.60401153962508,-1.60401153962508,-0.0517744515297869,-1.60401153962508,-0.102533408555356,0.0748616133907172,-1.21504380619582,-1.60401153962508,-1.60401153962508,0.0957219222733257,-1.60401153962508,-1.0111255715485,-1.60401153962508,0.941128852880337,-1.60401153962508,0.654600515597569,-0.716116147074741,2.77935428577535,-1.52035138688971,-1.60401153962508,-0.333092557811933,1.71850849132026,-0.0325642787800495,-1.60401153962508,0,-1.60401153962508,-1.60401153962508,-1.60401153962508,0.300100289738422,1.1799695824422,-1.40848525307682,-0.125975825378524,1.02432677207395,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-1.60401153962508,-0.0493061473701751,-1.60401153962508,-0.529739075908182,3.96690107533619,-1.60401153962508,0.975424753597016,-1.60401153962508,-1.60401153962508,1.08197356489462,-1.60401153962508,0.715129000857651,-1.60401153962508,0.0318468500448609,-1.60401153962508,-1.60401153962508
"X - 12797",-2.00516253246801,-0.805211948250291,-2.00516253246801,-2.00516253246801,-1.08721832516306,-2.00516253246801,-1.01488433967763,-2.00516253246801,0.0261484867382784,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,0.0912868511734058,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-0.366942706528802,-2.00516253246801,-2.00516253246801,-2.00516253246801,0.360959774557534,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,0.557669857275124,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-0.174365771890916,-2.00516253246801,-1.365499661764,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-0.0266385316262152,-0.642312881002857,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,-2.00516253246801,0.283661056423752,-2.00516253246801,-2.00516253246801,-0.141586062335731,-2.00516253246801,-2.00516253246801,-0.336626230973353,1.65511823050462,-1.91317819720197,-2.00516253246801,-2.00516253246801,0.385165943511584,1.32735395389062,-0.565741683426581,2.55735126848053,2.14885277782371,0.0630334723270888,-0.686833106721408,-2.00516253246801,0,-2.00516253246801,2.75179147178819,0.666265764890862,-0.499542603602288,0.339912696418009,-0.343752604490249,-0.81860480430122,0.127078544330842,-2.00516253246801,0.446626782858604,0.220602369424052,-1.1339608669281,2.62066616699747,-0.0879909642877171,2.36505138356561,1.07408750120156,1.50797219173924,-0.5315084345384,-0.095071264092771,-1.04134883087914,-2.00516253246801,1.5732387826234,-2.00516253246801,-2.00516253246801,-2.00516253246801,0.275984410524608,-0.07444560759816,0.494128835056714,-0.506627296047907,1.30506581783713,-0.122134843533107,-2.00516253246801,0.360004611529349,0.743463265345249,-2.00516253246801,-0.962634647611252,0.166085534133977,-2.00516253246801,1.10374604050022,-0.099489817187328,-0.471660731159059,-0.14746095276677,-0.13936767970773,0,-2.00516253246801,-2.00516253246801,0.811471030529836,-2.00516253246801,1.45598602390364,-2.00516253246801,0.477552996603101,-0.540727873557499,-0.504180013843404
"X - 12799",-1.16482292594823,-0.779667568392886,0.260916899889603,-0.385116807352692,-1.16482292594823,-1.16482292594823,0.460826423734353,-0.197240985255871,-0.93423469863405,-0.449576045093023,0.13065416205126,-1.16482292594823,0.460679665632034,-0.465199305354754,-1.16482292594823,-0.547836858750801,-0.0730517520502279,-0.994042445617406,-1.16482292594823,0.766620602122876,0.787089721045282,-0.638820065778751,-1.16482292594823,-1.16482292594823,-1.16482292594823,-0.479186548137401,-1.16482292594823,-0.0203433746462527,-0.76428764286148,0.305340207116466,-0.693224478506926,-0.331076676711085,-1.16482292594823,-1.16482292594823,0.207543064988901,-0.88629150070011,-0.628077651909633,-1.16482292594823,-0.0972070860559325,-1.16482292594823,0.879086215291821,-0.438504734117763,-1.16482292594823,-1.16482292594823,-1.16482292594823,-1.16482292594823,-1.16482292594823,-1.16482292594823,0,-1.16482292594823,-1.16482292594823,0.608033289821283,0.136335779838541,0.181980307563342,0.134562676696017,-0.116885975365605,-0.474057429671629,-0.14099734164367,-1.16482292594823,-1.16482292594823,0.0101209888616119,-0.438831279267406,0.132129323950722,-0.797129714621437,-1.16482292594823,-0.342010680821118,0.349286006458124,0.233249992715918,-0.0361456465193056,-0.0190987433535636,0.0332855535084455,0.728625841627132,-0.260929607203486,0.465734212928248,0.230178414775795,-0.172702878344484,-0.0101866812253057,-0.881714703348028,0.0287671555750112,-1.16482292594823,0.466402639848982,-1.16482292594823,1.01438386091285,0.0525967414032986,-0.250766101598103,-1.16482292594823,0.684316062604509,0.476672012072091,0.222989985509354,-0.458243327432374,0.797353372189334,1.2347097697243,0.0325804859828106,-0.455973658675147,0.0150835986884787,-0.0333391924067884,0.246748577821427,0.100170319756977,0.245471323600848,-0.601207475264131,-0.0117450504311416,-1.16482292594823,-0.150426608521814,-0.0701908267103397,-0.3375921269902,-1.16482292594823,-0.638779631941399,0.380995358566211,0.769153913500273,-1.16482292594823,-1.16482292594823,-1.16482292594823,0.98732814306117,-0.156913397388024,-1.16482292594823,-0.410652606001245,-0.0152385936792617,0.675418514425046,-0.862124046696528,-0.0794688748203899,1.08843336363282,0.110750761076309,0.423341511938217,0.525196920003248,0.409982828856796,0.42091890391394,-1.16482292594823,0.168077168924711,0.65058076460224,-1.16482292594823,-0.629199622826066,0.326732915551512
"X - 12800",-2.69539550728699,-2.69539550728699,-2.69539550728699,-2.69539550728699,-1.49296755774855,-1.79766879570256,0.978085775623128,-2.69539550728699,-2.67838586971412,-1.75168862888391,-2.69539550728699,-2.69539550728699,-1.20756106993536,-2.69539550728699,-1.2870045900568,-2.69539550728699,-0.836836217945554,-2.69539550728699,-2.69539550728699,-2.69539550728699,-1.8530424561268,-2.69539550728699,-2.69539550728699,-1.64987846830805,-1.79024471379265,2.61616711314619,-2.69539550728699,-1.00592720876571,-2.69539550728699,0.654609680308457,-2.69539550728699,-2.69539550728699,-2.69539550728699,-2.69539550728699,-0.900061197602906,-2.69539550728699,-2.69539550728699,-0.902540222347213,-2.69539550728699,-1.87087263763662,-2.69539550728699,-1.83967869325814,-2.69539550728699,3.41604252723669,-2.69539550728699,-2.69539550728699,-1.01850094163343,-2.69539550728699,-0.441565816538136,-2.69539550728699,-2.69539550728699,-0.785034696555023,0.417531205265317,-0.566679429842531,-0.880295891523246,-2.69539550728699,-2.69539550728699,-2.69539550728699,-2.2377413423236,0,-2.63118025668715,-0.151435744966855,-2.09874034954755,-2.69539550728699,-2.69539550728699,-2.00061183241498,-0.48013406637626,-1.15394081150405,-0.542533883358444,2.46254709667101,-1.52156862752171,-0.03009324093648,0.699267329627127,3.08347039190263,2.92342685114688,0,3.54431227222859,-2.69539550728699,0.211759833012119,2.27641924339565,-2.02262481597262,2.15398039406946,-0.665072525403695,-0.492376844603177,-0.368968378197142,-2.54810051590667,0.65764915063076,0.848237335693226,3.27397234766295,3.60722377233578,0.0294740887426019,1.02441897632177,2.20419394022488,0.913393054152885,3.4907369805443,2.80537088324226,2.58414474181107,0.470490010906879,-1.31528537359033,-1.78010106046348,3.6745171469704,-2.69539550728699,1.39092076775326,-2.69539550728699,2.06866737157866,0.838532306162927,-2.07874649324289,-0.0714803456369661,2.81742883869727,2.70102555531882,-1.68730694854592,2.43917097793956,3.75749268626104,-2.69539550728699,-2.69539550728699,0.0330458692093067,1.99452541848699,0.129177490248381,-1.16745181850153,-1.22305044031483,1.75058506790009,0,1.52628419797338,0.846922500279203,0.178899447256304,1.39767155291405,-1.7319537310166,3.74409649583872,2.21948762093173,3.04968303833713,-2.10897906750365,0.0662890006500346
"X - 12801",-1.79125801939566,-0.66367318909674,-1.79125801939566,-1.79125801939566,0.447378183786701,-1.79125801939566,-0.230654786140759,0.127501219215837,-0.859404555220167,-1.79125801939566,-0.67039644651711,-1.79125801939566,-1.79125801939566,-1.79125801939566,1.51281345480874,-1.79125801939566,0.553891278137148,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-0.13986830673773,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.58836116224759,-0.394699113088254,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-0.205693106731369,-0.82855744060959,-1.79125801939566,-1.79125801939566,-0.677441873507665,5.04172047171717,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,-0.27287417200904,0.934116378939083,-0.927183491340864,-1.79125801939566,-0.383856888086564,1.10240282397125,-1.79125801939566,-1.79125801939566,0.312421218989523,1.01673876927764,3.11605528937272,1.75893419154038,2.00174820809997,4.76196603073694,0.138054265812388,0,-1.79125801939566,0.944341231247592,-1.79125801939566,4.84055890680809,0.751412302546598,-0.493867286714907,0.00377491802107641,-0.854940835421065,-0.447687859021332,-0.260651311715479,1.89203735226619,0.219636303840283,0,-0.477253208716042,1.49774519729354,2.81824113071732,0.19144894871272,2.63905384160614,-1.32526819064534,1.68752209774329,-0.021041481586061,3.10369737074015,0.221741000529085,-0.85746108742526,-1.79125801939566,-0.723898826956833,-0.55741208108941,0.515349134046901,-1.38752482430119,-0.654281169193818,0.895566315681279,0.455817735426489,-0.712005332270779,-0.07547592174325,-1.79125801939566,0.0492404206110652,-1.79125801939566,-1.79125801939566,-1.79125801939566,-1.79125801939566,4.20825972418345,-1.39597043916047,-1.79125801939566,5.8507069268895,-1.79125801939566,-0.0478319616267155,-1.79125801939566,-1.79125801939566,3.58029022917285,-1.79125801939566,-1.79125801939566,-0.0548433031398068,-0.649550277770569,-0.00377903536318262,-1.75233978955703
"X - 12824",-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,0.56195660489279,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,0,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162,-0.933107602764162
