"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"X-1288",-3.41632046516232,-5.265344566521,-2.57920323143247,-5.265344566521,-2.52284078881336,-2.55074678538324,-5.265344566521,0.550572369040033,0.355768059463706,-5.265344566521,-4.05889368905357,-0.0149854073965877,-2.15414200420138,-0.415678839605426,-5.265344566521,-4.14986734910106,3.27961986626824,0.432246789311067,0.257010618206024,0.872894409692613
"X-1391",-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099
"X-1455",-5.38082178394093,-5.38082178394093,-5.38082178394093,-2.36339471218275,-5.38082178394093,-5.38082178394093,-0.695878402123007,-5.38082178394093,-5.38082178394093,-5.38082178394093,0.408168370708106,-5.38082178394093,0.309564269536238,-5.38082178394093,-5.38082178394093,-5.38082178394093,-5.38082178394093,-2.35845397091248,-5.38082178394093,1.08474462086847
"X-1461",-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149
"X-1465",-2.49005085369569,-2.49005085369569,-1.48735170409473,-0.243545976242434,-2.49005085369569,-2.49005085369569,-0.513886338710197,0.0754185345212554,-2.49005085369569,-1.1456053222469,-2.49005085369569,-2.49005085369569,-2.49005085369569,0.490570130446201,-0.625934281777462,-2.49005085369569,-1.08722241211206,-0.693543313875077,-0.240134003723715,0.275801701907672
"X-1496",0.0219534411040491,0.401630466584741,0.0899500521868504,0.217851096811131,-0.0699565842874268,0.556797246592743,0.134878054343112,0.00863030514344006,0.589124277829244,0.175471373948955,0.321158452275944,-0.644607789187863,0.527070335512661,0.040307988653537,0.136628898054224,0.429035645319843,0.348610137539868,-1.19870335958781,-0.439611115148536,-0.18825497933718
"X-1497",0.400173566646853,-0.373950307235645,-0.0908029370083124,-2.06693100811899,-1.81096617560998,0.633508710022105,1.79618241072,0.0958119247713048,0.342933953007665,-1.47126200155643,-0.782562460606317,-0.452714702422716,-1.89075089295327,1.2732174731035,0.096711641071677,-0.125006361067033,0.65779242135512,-0.268237479142407,2.17781151240347,0.416839741912829
"X-1575",-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094,-3.22431729826094
"X-1593",0.693022246578609,-2.04097178105631,0.581752944245266,0.348610137539868,-2.04097178105631,-1.39846194307666,-0.0325854296262875,-0.401634794676355,-0.931443829967557,0.458031962897256,0.42867840994823,-0.199807603836812,-2.04097178105631,-2.04097178105631,-0.320726349677609,-1.39846194307666,-2.04097178105631,0.940104091357055,-2.04097178105631,-0.423397244324124
"X-1595 - possible glutathione metabolite",-4.21089678249862,-4.21089678249862,-0.740978656672829,-2.52560722310474,-4.21089678249862,-4.21089678249862,-4.21089678249862,-0.755518819354565,-4.21089678249862,-4.21089678249862,-4.21089678249862,-3.79585928321977,-4.21089678249862,-4.21089678249862,-4.21089678249862,-4.21089678249862,-4.21089678249862,-0.0543922968186278,-4.21089678249862,-1.60530294900533
"X-1597",-0.447458976971221,-1.71469643032517,0.011018478244464,-1.06290675156019,-0.683468045673581,-0.215356430689318,-0.0674348303838904,-0.0193653248669312,-0.129207878534966,-0.815190761471708,-0.63710935733414,0.160489982410541,-0.901490607865929,-0.226566238764502,-0.283374854117969,-1.26072793845062,-0.98184063088116,-0.195395688958431,0.264636510430295,0.126972856257766
"X-1609",-0.745809113331335,0.131808955697067,-0.513886338710197,1.46292482867539,-2.52837897235479,-1.00481701629778,0.773715070594074,0.0588936890535686,-0.146669649142009,0.759865996276285,0.438292851579147,-0.392768335437811,0.0598167185417972,-1.36959452851768,-0.719439541581193,-3.12029423371771,-3.12029423371771,0.0412429822318813,-0.237863830098888,0.430820496519772
"X-1616",-0.260727938450625,-0.142417044615852,-0.3040061868901,-1.74178261046398,-1.70839644196944,0.714575238851626,1.09220743809709,0.0157829972409275,0.371465932402205,-0.240702105735737,-0.645359780365112,0.15618085423416,-1.14347902113851,0.492622328574446,-0.268237479142407,-1.24582511580157,-0.0509008983000378,0.0124494868334938,1.53439367631852,0.738407568340113
"X-1677",-0.615581735779548,-3.96578428466209,-2.77266965584788,-3.96578428466209,-2.30519407912756,-0.299264374763031,-0.10056653821849,-0.238431038693137,1.4625758880422,-1.26303440583379,-0.385211644005319,0.664786214362413,-1.16165326347877,1.37888149764132,-1.15842936260448,-0.457989644463391,-3.96578428466209,1.30100225603281,0.281747698952869,0.639077773496774
"X-1713",0.896853072896707,-5.79585928321977,-0.722610301189136,-5.40099966587856,-5.79585928321977,-0.240702105735738,0.794658461334552,0.916349248522504,-0.562062098611077,-0.114555789901826,1.84130225398094,0.0913049075447334,-3.04295214518455,-0.397828209246621,0.753319277744041,-1.90689059560852,0.58848478533611,1.16542962042419,-5.79585928321977,-0.128156351490682
"X-1736 - retired - p-hydroxybenzaldehyde",-0.0775484017057158,-2.05289494843213,0.142740172116082,-0.406725916116351,0.139687771011811,-0.117161344232749,0.0205318331313526,-0.0360327312447563,0.010541159781586,-0.928694965926867,-0.0923401721467104,0.215782123215621,0.0473057147783568,0.237563718317675,-0.115076524446693,-0.0867116331933308,-0.359070639030816,0.220742684117355,-0.110915901401851,0.0412429822318813
"X-1819",-0.489375592723432,-0.434402824145775,-0.552861657554132,-0.473263428523736,-0.873027143742234,-0.324334592594458,0.672349904964451,-0.169744675832317,0.93457940385728,0.84210725448963,-0.81012274089383,0.566571640626761,-0.661242821971767,-2.32674511118514,-0.439611115148536,-0.619270551496451,-0.234465253637023,-0.314134585167492,-0.0424567992428948,0.871317980789569
"X-2005",-2.64385618977472,-2.64385618977472,-2.64385618977472,0.0985093921340712,-2.64385618977472,-1.18442457113743,0.0328061450832415,0.0195833156475546,-2.64385618977472,2.40925514668484,-2.64385618977472,-2.64385618977472,-2.64385618977472,-2.64385618977472,-2.64385618977472,-2.64385618977472,0.33151414371656,0.667816450807028,-0.0954195650786826,-1.47259597764859
"X-2008",-2.66200353648498,-2.66200353648498,-0.724198298092328,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-2.66200353648498,-0.475267635895226,-2.66200353648498,-2.66200353648498,-1.188803011648,-2.66200353648498,-0.614108846380673
"X-2027",0.250961573533219,3.25489633639012,-0.0286557164961793,3.94913023687506,-1.45403163089471,1.12983251039701,2.22691949549751,-0.533242384273829,0.173767067736707,2.64984535230601,-2.41888982477445,-1.19539568895843,-2.20423305221761,4.83565463825753,-0.0933659063107079,-0.923212900910451,1.91813176843618,-3.15842936260448,0.380360047646098,0.0176844077842165
"X-2041",-0.069451880752145,-1.37457363627575,-0.258425152581204,-2.21535643068932,-1.85377925914896,0.408168370708106,2.06004738366994,-0.0130430374755989,1.58784500925428,-3.07501335441685,-0.194294815161489,-2.06290675156019,-3.49005085369569,1.62947319678695,1.61148717276637,-0.301633332669515,-0.456669099711339,-0.12605559387029,1.98671430924977,0.418999465431266
"X-2064",0.835115615258218,-3.50635266602479,0.508259609817868,-2.27462238010901,-1.18989970120358,-1.14029543387925,-0.370215978038761,0.0257375614136083,0.0758748669751276,-2.43180571265974,-0.0394882898809755,-0.178970141045319,-1.09850554495243,0.141432790929296,0.377031176699099,-0.652901329377732,-1.74339186332564,0.330367175291853,-1.04692104738749,-0.327348370671615
"X-2074",-2.47393118833241,-2.47393118833241,-1.16272950003811,-2.47393118833241,-2.47393118833241,-0.589297090985047,0.176748283642188,-0.835642776147076,0.0247924614512871,-2.47393118833241,-2.47393118833241,-2.47393118833241,-2.47393118833241,-0.185517936131699,-2.05889368905357,-2.47393118833241,-2.47393118833241,-0.0464243370913521,0.119024103142275,-0.749038426466781
"X-2077",-0.769387071858584,-2.35845397091248,-2.35845397091248,-2.35845397091248,-2.35845397091248,-2.35845397091248,-0.334000927187938,-1.62593428177746,-2.35845397091248,-0.58352052654725,-1.63785744915328,-2.35845397091248,-2.35845397091248,-2.35845397091248,-2.35845397091248,-2.35845397091248,-2.35845397091248,-0.218710237021592,-2.35845397091248,0.168642035558839
"X-2109",0.0143552929770701,-0.0908029370083126,-0.0301281048269633,0.34672055633865,0.22650852980868,0.175471373948955,0.18269229751619,-0.0222926746184539,-0.405451450449646,0.0524158941511385,0.0421773702443943,-0.170826967736705,0.135315964512171,-0.0882445127859791,-0.0943923702749548,0.247725015718376,0.154021453979356,-0.0985055449524252,-0.0785636691937021,0.0612001564367376
"X-2136",-2.52284078881336,-2.52284078881336,-2.52284078881336,-2.52284078881336,-2.52284078881336,-2.52284078881336,-2.52284078881336,-1.06190243892591,0.183962834842595,-2.52284078881336,-2.52284078881336,-2.10366355917359,-2.52284078881336,-1.58496250072116,-2.10987761777237,-2.52284078881336,-2.52284078881336,-2.52284078881336,-0.183332034136416,-2.52284078881336
"X-2139",-3.41119543298445,-3.41119543298445,-3.41119543298445,-0.553567304445622,-3.41119543298445,-1.33642766458248,0.83700131532805,-0.166502663140165,0.803227036434928,-0.851174332095974,-3.41119543298445,-0.078563669193702,-3.41119543298445,-2.44483827681209,-3.41119543298445,-3.41119543298445,-3.41119543298445,-3.41119543298445,-1.83307036231685,0.0708472536342964
"X-2177",-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578,-0.479284422826619,-2.43440282414578,-1.13078660753535,-2.43440282414578,-2.43440282414578,-2.43440282414578,-2.43440282414578
"X-2185",-1.40099966587856,-5.38082178394093,-1.12868201921043,-0.0760268388567608,-3.43180571265974,-0.344953535986086,2.39020909022827,-0.542318163312663,-1.01449956969512,-0.387097109367418,-1.71469643032517,-0.628162382669579,-5.38082178394093,1.35219353774503,0.93985342763635,-3.57920323143247,0.44325300640928,0.196607044094818,-1.93603694126803,0.377401430785794
"X-2193",-1.59509687785487,-1.59509687785487,-0.80171540334304,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-0.0995356735509144,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487
"X-2255 - hydroxyproline form of bradykinin",0.319232547516719,-4.01158797427521,0.0717626693000913,-0.476605322630738,-2.47393118833241,0.902009243649251,-1.14773476180825,-0.198151554248939,-0.330973234490369,-2.83650126771712,-0.806753924323069,0.635986503745623,-1.53393849769669,1.88674522474211,-1.03701918943081,-1.32072634967761,-4.01158797427521,0.590402413054273,-0.759583896828225,1.25055740066578
"X-2269",-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-1.61705613043101,-0.727379545337008,-0.216473500076053,-1.61705613043101
"X-2272",-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,0.597094108289094,0.0717626693000913,-2.22431729826094,1.54465023740931,0.177173669179956,-2.22431729826094,-2.22431729826094,0.242043508917821,-2.22431729826094,-2.22431729826094
"X-2292",0.884663037780078,-1.48465759492547,0.288063200325316,-0.0518975788515186,-4.23786383009889,-1.07501335441685,0.411426245726465,0.296310560708092,0.0671797714155079,0.786317553301498,0.152291603603174,0.0935601761623378,-3.07096652135414,-4.23786383009889,-1.57920323143247,-1.17897014104532,-4.23786383009889,1.62838478101228,-0.633374705906402,0.895302621333307
"X-2594",-2.18442457113743,-0.710755714843358,-2.18442457113743,-2.18442457113743,-2.18442457113743,-0.905989192866986,-0.165423609207372,-0.685786870240643,-0.608232280044004,-0.79836613883035,-2.18442457113743,-0.996157933705606,-2.18442457113743,-2.18442457113743,-2.18442457113743,-2.18442457113743,-2.18442457113743,-2.18442457113743,-0.783389931257558,0.389566811762726
"X-2688",-0.623709616662948,0.924479992359022,-1.79585928321977,0.0786098346963665,-2.3933998500204,1.2410265954755,1.86855507849434,-0.124482030681145,0.875517969318855,1.69777381955519,-1.59219406995223,-1.62445079060213,-3.31234204605816,0.801572569463598,-1.2276920250416,-2.62000944782036,0.0114956388378294,-1.48331242462672,1.77568270173906,0.583679534837683
"X-2690",-4.0350469470992,-4.0350469470992,-4.0350469470992,-0.416962376203336,-4.0350469470992,-4.0350469470992,-0.500898235932682,-0.368973346574436,-1.45666909971134,-1.41888982477445,-3.28865194001306,-4.0350469470992,-4.0350469470992,3.16290822285307,-4.0350469470992,-4.0350469470992,0.637223806600956,-4.0350469470992,-0.289239476181188,-0.145605322246899
"X-2698",-2.53951952995999,-2.53951952995999,-2.53951952995999,-0.57132159005177,-0.33885849083724,-2.53951952995999,-1.15842936260448,0.0989584800881688,-2.53951952995999,-2.53951952995999,-2.53951952995999,-2.53951952995999,-2.53951952995999,-2.53951952995999,-1.7401751506421,-2.53951952995999,0.324234562270531,-2.53951952995999,1.07107616201096,0.966184336615453
"X-2711",-3.53951952995999,-3.53951952995999,-0.201465556565791,-3.53951952995999,-3.53951952995999,-2.03111053254003,-1.34129341975429,-2.09953567355091,-0.419532880296971,-3.53951952995999,-3.53951952995999,-3.53951952995999,-3.53951952995999,-1.61410884638067,-3.12448203068115,-3.53951952995999,-3.53951952995999,-0.0242475462466772,0.166929637683153,-0.105214566354931
"X-2724",-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-1.80255393579378,-0.0523961774536436,-2.21759143507263,0.209557339903139,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-0.663526169914858,-2.21759143507263,-2.21759143507263,0.475430811505982,-2.21759143507263,2.09637431320898,-2.21759143507263
"X-2725",-4.265344566521,-4.265344566521,-4.265344566521,-3.06693100811899,-4.265344566521,-2.52837897235479,-0.32313084196902,0.218264535713771,-4.265344566521,-4.265344566521,-4.265344566521,-0.0892673380970872,-4.265344566521,-4.265344566521,-1.73696559416621,-4.265344566521,-0.720231578406405,-4.265344566521,-4.265344566521,1.65779242135512
"X-2746",1.23715577400819,-2.62593428177746,-0.143479021138511,-1.13817693857803,0.16478627814334,-0.0355397549744927,1.50114187052213,-0.788364746672851,0.368116451891351,-0.574898817376459,-1.32192809488736,1.06396305873197,-0.803392955905182,-0.238431038693137,-0.747422866341753,-0.604571544659685,2.60478300420992,0.396159489073155,0.7982579326445,-0.495464349882054
"X-2753",-2.69899774396719,0.0162585848637904,-1.09234017214671,0.445020365494558,-1.41375567330301,-1.81942775435818,0.408530720337259,-0.10056653821849,0.666605119887091,0.369978234367937,-2.69899774396719,-1.60969917904266,-2.69899774396719,-0.459311399059636,-1.58207999218804,-2.69899774396719,0.211635253327149,-0.897006006676674,1.70943769194293,0.412510571249805
"X-2757",-1.39213709716876,-6.05889368905357,-0.947120440397051,-6.05889368905357,-3.40608854255136,-0.0252259762881735,0.283724264600979,-0.0573916638883367,1.25962401480048,-1.2276920250416,-1.00965017003372,0.0454429707611671,-0.949904670995942,0.0528795596029489,-1.00288827932483,-0.73296366360871,-6.05889368905357,0.119024103142275,0.733209702281871,-0.0389941316158637
"X-2767",-2.21089678249862,-2.21089678249862,-0.57132159005177,-2.21089678249862,-2.21089678249862,-2.21089678249862,-1.06693100811899,0.278183042268243,0.43545080182303,-1.42404231254005,-0.646864939647063,-1.06693100811899,-2.21089678249862,-2.21089678249862,-0.105214566354931,-2.21089678249862,-2.21089678249862,-1.35475948735473,-2.21089678249862,0.0384361816561082
"X-2768",-2,-2,-2,-2,-2,-2,-2,-1.26303440583379,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.148391839892671
"X-2781",-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,0.0808850205343943,-1.63935479753978,-1.63935479753978,-0.869508373605438,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-1.63935479753978,-0.16596303528989,-1.63935479753978
"X-3129",0.0953618561228602,-0.264189023775286,0.192404608729257,-0.115076524446693,0.000480818215045039,-0.025715440259243,-0.0745068790593921,-0.215356430689318,-0.453373016393021,0.192825403552391,-0.0499049058263139,0.12212049105055,-0.0389941316158637,-0.10056653821849,-0.459311399059636,-0.0933659063107079,-0.227692025041597,0.0621217119077975,-0.232203975680519,-0.15200309344505
"X-3138",-0.301633332669515,-2.85725982788392,-0.859003266211969,-2.85725982788392,-2.25153876699596,-1.57346686188333,-2.85725982788392,-2.0350469470992,-2.85725982788392,-2.85725982788392,-2.85725982788392,0.0926584917324306,-0.14826761316828,-2.85725982788392,-2.85725982788392,-2.85725982788392,-2.85725982788392,-1.45271470242272,-2.85725982788392,-0.772669655847885
"X-3165",-2.00578235259401,-2.00578235259401,0.18987725910617,-2.00578235259401,-0.29689930039584,-0.0619024389259069,-2.00578235259401,0.235931248507409,-0.949904670995942,-2.00578235259401,-0.45139897498005,0.454877763810635,-2.00578235259401,-0.214240225572989,0.138377619530015,-2.00578235259401,-0.584241333477502,-0.903288358928323,-0.108321592051636,0.419718655396752
"X-3176 - possible creatine",0.133563525741106,-5.52837897235479,-2.24925059040069,-3.7178567712185,-1.79585928321977,-3.05090089830004,2.88642008105659,0.0904018120279894,-0.0394882898809755,-1.6363616532278,-0.0821227424652247,0.180572245641821,-6.50635266602479,-0.475936324222789,0.757592244756164,-1.25497785096274,-0.298081352932995,-0.0375126715771906,0.62854031926276,2.64308654716331
"X-3178 - possible NH3 adduct of isobar 42",-1.02034044828418,0.162639729553787,-0.277533975528909,1.92308577784684,-3.13289427049735,-1.55497963450544,1.72057033151814,0.0473057147783568,0.392134211775798,0.273018494406416,-1.95455702923883,0.898401859992193,-2.05090089830004,-0.377694327609128,-0.613372965191094,-0.933279320089047,0.178449073748851,-0.580640894771063,2.0830431287018,-1.81942775435818
"X-3180",-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-1.59509687785487,-0.48264030952447,-0.502259911390907
"X-3183 - possible gamma-L-glutamyl-L-phenylalanine",-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-0.0218043703183484,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-3.73696559416621,-0.531851164261594,-3.73696559416621
"X-3216",-2.27928375747887,-2.27928375747887,1.57934108237249,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-1.08722241211206,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,-0.978046558895951,-2.27928375747887,-2.27928375747887,-1.47794425083904
"X-3218",-2.76611193982572,-1.58207999218804,0.127853353716216,0.510624407276568,-2.76611193982572,-2.76611193982572,-0.159503195955801,-0.186612130375192,-0.591469279662741,1.0512560781542,-0.473931188332412,0.0556584273145416,-2.76611193982572,-2.76611193982572,-0.113514884343765,-2.76611193982572,-1.00192487692449,-2.76611193982572,-0.682695931638085,-0.236730081481885
"X-3234",-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091,-1.19099722506091
"X-3358",0.241636829551945,-0.256126036491616,-1.00578235259401,0.415037499278844,0.135315964512171,0.218264535713771,-0.229382353343797,0.0463746434063252,-0.622228410125353,-0.531851164261594,0.246509432126542,-0.262457443202273,0.0500953290040581,0.314599859433537,0.339137384919585,0.189455603384657,-0.235031127361041,-0.648371670897218,-1.54652631906505,-0.0257154402592431
"X-3363",-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,1.08678376614207,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-1.8008773579864,-0.653657657070487
"X-3365",-2.92139016530363,1.99891757275836,-2.92139016530363,0.219917107533516,-2.92139016530363,-2.92139016530363,-0.567753210688933,-2.92139016530363,-2.92139016530363,-1.77595972578207,-2.92139016530363,-2.92139016530363,-2.92139016530363,-2.92139016530363,-2.92139016530363,-2.92139016530363,-1.35230174393088,-2.92139016530363,-0.545122236189365,-2.92139016530363
"X-3370",-2.36587144247496,-2.36587144247496,-2.36587144247496,-2.36587144247496,-2.36587144247496,-0.193744693118259,-2.36587144247496,-0.721024050297185,-0.764477157734777,-2.36587144247496,-0.382701517159154,-0.163806540058933,-2.36587144247496,-1.43961111514854,-2.36587144247496,-2.36587144247496,-2.36587144247496,-1.10676724278199,-1.05989590864295,0.510961919277379
"X-3380",-2.68965987938785,-2.68965987938785,-2.68965987938785,0.132686507452159,-2.68965987938785,-1.19539568895843,-2.68965987938785,-1.79419046285916,-2.68965987938785,-0.337642565741337,-2.68965987938785,-2.68965987938785,-2.68965987938785,-2.68965987938785,-2.68965987938785,-2.68965987938785,-1.19539568895843,-2.68965987938785,-2.68965987938785,-2.68965987938785
"X-3389",-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-1.76121314041288,-0.0974761513726201,-2.17788172527066,-2.17788172527066,-0.416320465162317,-2.17788172527066,-0.174621396107069,-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-2.17788172527066,-1.11611855774652
"X-3390",2.29513524900082,-3.87832144341175,-0.244115423670742,-3.87832144341175,0.134001835038382,-3.87832144341175,-3.87832144341175,-3.46859774402937,-3.87832144341175,-3.87832144341175,-0.261880711217423,-3.87832144341175,-3.87832144341175,-1.19870335958781,-0.284545872884282,0.131369979566831,-3.87832144341175,-1.55780844921743,-3.87832144341175,-1.17570735403632
"X-3394",-0.973317957347495,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363,-1.92139016530363
"X-3400",-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-0.759583896828225,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685,-1.60384051092685
"X-3435",-0.382701517159154,-3.49005085369569,-1.54231816331266,-3.49005085369569,-3.49005085369569,-3.49005085369569,-0.891642821909581,0.397620446201434,-3.49005085369569,-3.49005085369569,-2.09747615137262,-3.07501335441685,-3.49005085369569,-2.12658049656514,-0.0800879113226919,-3.49005085369569,-3.49005085369569,0.326537348139952,-3.49005085369569,-3.49005085369569
"X-3439",-1.72261030118914,-5.05889368905357,-3.26534456652099,-5.05889368905357,-5.05889368905357,-0.791690846223074,0.97281517067377,-0.846843211938579,1.22917771658466,-2.52560722310474,-0.766930026063062,0.691236364311086,-2.36339471218275,0.0328061450832418,-2.93236128312464,-0.721816957731757,-5.05889368905357,1.29022778443864,1.36289064266586,0.237563718317676
"X-3489",-2.21759143507263,-2.21759143507263,-1.26650103555357,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,0.277389698810864,-2.21759143507263,-2.21759143507263
"X-3498",-3.39592867633114,-3.39592867633114,-1.2584251525812,-3.39592867633114,-2.89253530263145,-3.39592867633114,-3.39592867633114,-0.731365994518644,-3.39592867633114,-3.39592867633114,-3.39592867633114,-1.47126200155643,-3.39592867633114,-3.39592867633114,-2.97709959788992,-3.39592867633114,-3.39592867633114,-2.28865194001306,0.304900380644023,-0.479954975960182
"X-3603",-0.248107861595691,-0.367731784500487,-0.133949257777183,-0.606034724339757,-0.175164272892737,0.328453532564149,-0.0276749584428483,0.0763310551341504,-0.145073453101377,-0.0345543075038763,0.243262859637728,-0.287477585010582,0.160059648316108,-0.0179038744219608,-0.486004020632987,0.0962618530584035,-0.0335695326937017,-0.202571917847687,-0.0775484017057158,-0.440263475567017
"X-3772",-2.96578428466209,-2.96578428466209,-0.243545976242434,-2.96578428466209,-2.96578428466209,-1.51182779609094,-0.61116757106855,-1.61116757106855,-0.536726315068309,-2.96578428466209,-2.96578428466209,-2.04295214518455,-2.96578428466209,-1.09131516674595,-2.50362287326922,-2.96578428466209,-2.96578428466209,0.476813696865534,-0.0856906175520678,0.19828459665696
"X-3778",-0.023758579951236,0.767231037023876,-0.613372965191094,0.925746291958348,-0.778432211461591,-0.510457064357526,1.63412855752504,0.362142550846718,-0.0593947118198087,1.24893957594801,0.0561210519909089,-1.36711140391002,-1.95083394319612,-6.15842936260448,-0.0252259762881735,-0.0144995696951151,-6.15842936260448,0.374807654490311,-0.210340294529948,0.572404647390332
"X-3802",-0.814344854064953,-2.55922493930755,-1.16920383419866,-3.10780328953451,-1.76938707185858,-3.10780328953451,-1.6229688233009,-1.28982725172034,0.328070499230985,-3.10780328953451,-2.63486740654747,-3.10780328953451,-3.10780328953451,1.8491986517647,-0.0918275784156513,-3.10780328953451,-1.48600402063299,0.818032474658095,-3.10780328953451,-3.10780328953451
"X-3803",-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634
