"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"PDE1A",0.765543232779434,1.26304041705061,3.81762428069904,2.98185447948484,1.58496730969661,3.89724139382618,3.01792368910115,1.32193386565598,1.9634778231882,2.63227054242512,0.926007011668035,2.32193098027456,1.6780764135276,2.29278469350044,3.83794425076833,1.92600321511712,2.67807415932188,2.13750680259857,3.6780730322177,1.00000721345717
"DLEU2",2.74416324884498,5.90689083605767,3.10433833736613,3.76553580716776,-1.32189202796217,2.78659845275167,3.20163542931558,2.67807415932188,2.76553686797177,3.65535297360816,3.07039104538447,3.47248907118742,3.29278322136489,3.35049866149034,3.63226937896279,2.16992820742773,3.36457383296997,2.13750680259857,3.00000180336767,0.678080921928466
"TANK",5.0312191718018,4.15380614658164,5.3957486708619,4.95884313913225,4.64385676685263,3.05311307464531,5.66106576492452,3.63226937896279,4.95884313913225,4.57289027459484,3.75488857082607,5.22496675074756,5.42290607890469,4.89724090970057,4.86294774379233,4.86789695806621,5.33985035910558,5.32912395517089,5.20945375554648,5.42290607890469
"VSTM4",3.30742998245923,0.765543232779434,1.84800091403561,3.72246711742147,3.83794425076833,3.68930027890371,4.11270096667689,1.6780764135276,3.8678974521396,2.53605538764331,2.51096445031909,4.56681576274285,3.5360541439423,3.65535297360816,2.0703927628755,3.00000180336767,3.5484378577682,4.32912431405011,3.23266229157142,1.43296475058118
"TTC27",5.46270707781185,6.16591213986813,5.84549030184784,5.55151632523886,5.56376858346152,5.72792072676978,5.28909707139566,5.70321174429996,5.71424579246515,5.48864386116668,5.42626509021253,5.52042256283906,5.6438564783137,6.28909688690783,5.88508646940099,6.27984287919537,5.41616450260078,5.49505584825602,5.47248809639402,6.29094058665591
"SPRED1",1.8875291699121,0.485437132098016,5.73335461179708,4.20163464524283,1.07039619785143,5.22881907521451,4.60288500241996,-0.321910061312061,5.84046348564876,3.63226937896279,5.41278186399924,4.51727632320728,3.99095576775208,5.73876810696778,5.33628374496712,6.80348550475396,4.50462102795189,5.29278211726225,5.65248678173624,1.63227286934698
"NCK1",4.24792827275656,5.73335461179708,6.28540240382314,4.51727632320728,4.1292838413419,4.27052968989091,4.04439499371882,5.0443945565387,4.46597511730711,5.34695724384937,5.25927286372032,5.5789390149124,5.19770855106071,5.38197582452729,5.59096154065689,5.06608962111294,3.80735595255369,6.01122747909689,4.15380614658164,5.10433707920277
"LINC00610",1.8875291699121,1.07039619785143,2.43296207893112,2.03562742849482,1.84800091403561,3.39231879677338,2.26303741144533,1.32193386565598,3.41954023982628,1.48543197964333,2.96347597358273,1.72247039626762,2.20163699745981,2.26303741144533,2.88752722032816,3.47248907118742,1.8875291699121,2.26303741144533,2.76553686797177,2.35050007589517
"FAM9C",0.678080921928466,2.0703927628755,1.6780764135276,1.00000721345717,1.07039619785143,2.03562742849482,0.584972118656036,2.84799891029667,3.49825214424854,1.43296475058118,3.27798623461347,1.37851717207014,2.51096445031909,0.378522720865208,3.65535297360816,3.13750516317519,0.678080921928466,1.76553898957745,0.485437132098016,1.84800091403561
"C16orf52",0.137516639099783,0.378522720865208,3.24792903206915,2.78659845275167,0.765543232779434,2.45943424171681,3.75488857082607,2.98185447948484,-0.151987063589206,2.23266382635093,1.48543197964333,2.67807415932188,2.20163699745981,4.27052968989091,3.49825214424854,4.55458946559029,3.27798623461347,0.765543232779434,3.15380695708379,4.77610451460411
"CAPZB",9.97168725588836,9.93236242499477,9.60825484046215,9.63099513367053,10.2603315303203,9.9747013937362,9.61765113779158,8.85362148693549,9.48502425345587,9.69034726743057,9.73013045672641,9.62662167060878,9.66746642269833,9.61562965535809,9.19377176803287,9.04794187100417,9.49145231208036,9.82352648504418,9.57383652405956,9.33248419563935
"ZNF337",7.05419740294374,7.58345898534949,7.0864017520386,6.73470975569016,7.13031324851954,7.05202466920137,6.64096805500851,7.42877897506916,6.80992899430387,7.19672515912924,7.00562466146586,6.93310059299151,6.1838836574772,6.94836734840209,7.094869538256,6.55151617143345,6.57288981996417,7.12412141524818,6.86542410204341,6.62497832573874
"GINS3",5.7839806755159,7.10433676466176,5.7892078362325,6.48381593845922,4.72246657094638,6.16992520181661,6.50303080470345,5.38197582452729,5.20163425320629,6.69348709689014,6.9389915563546,5.10433707920277,5.12101581552885,5.16591234080055,5.83541909313659,3.99095576775208,6.31831702212382,4.47248842132523,6.25927267537897,2.86789844028588
"MMP24",7.30924905178099,6.01346248313395,7.74079273972485,6.63807398202961,5.17392733163827,6.981852767427,7.26865904858766,5.87282900572856,8.65033378975173,7.05853307843079,7.64241284511201,5.30012409073522,7.14873088084303,6.95303249369351,7.6431347340281,7.17492578234116,6.9389915563546,6.45285912940502,7.22496646143711,6.96809086727648
"COL8A2",5.94953516646279,5.45614936328009,6.84046335975916,6.23649280972015,6.97269276886851,5.39231776627754,6.19574149006704,6.38715589002797,6.0552826524478,5.82017921775942,6.16591213986813,5.69209265447881,6.2555009219828,5.30742888950913,6.62789876174586,6.04001589810243,6.19179969842416,5.56985591205619,6.16792006620492,5.77346919165198
"IFT74",4.17791858926471,1.26304041705061,2.35050007589517,2.65535411860286,1.07039619785143,0.378522720865208,2.96347597358273,1.43296475058118,2.72246821037101,2.51096445031909,2.60881160774742,3.6667577278647,2.29278469350044,2.84799891029667,2.56071739971824,2.32193098027456,2.63227054242512,1.53605787504212,3.40599372070825,3.68930027890371
"CALML4",4.17791858926471,6.21334747616672,3.98185356638758,4.57289027459484,3.76553580716776,4.41953956567019,3.93546069074292,4.56071556578581,1.37851717207014,4.87774474066152,4.00898967931085,3.85798199008933,3.10433833736613,5.84549030184784,1.00000721345717,4.03562478942255,4.92599989312688,3.48542811529024,4.04439499371882,3.58496370296652
"EXOSC4",7.83035681080652,6.50937930727857,6.71699103154325,6.9886848003702,7.44708330888558,7.1147835513404,6.99435355001141,6.58646467601073,6.80348550475396,6.72109932545552,7.78724967377778,6.99887256679294,7.9675145384396,6.82908857089099,7.59245711201912,7.73944316528274,6.99548463194138,6.69348709689014,6.90448421832671,6.83668171954715
"PSMG3",7.75087450663433,7.2723966023554,7.84862300301914,7.81185637849793,7.65606734525237,7.54303189761154,7.46434161445391,7.18586664439753,7.2900189391176,7.54920716638158,8.06069598572108,7.34340791113371,7.30651753638658,8.04165920638845,8.18537107879552,8.05690867249881,7.34607052945726,6.74819298379364,8.7737986067125,7.66035258098555
"ZNF83",5.34340817764138,5.36457278246451,4.45943227440762,4.80219373403673,3.5484378577682,4.87774474066152,5.719731330506,4.68369701566634,5.68929944012793,5.62935691153312,4.83794374632976,3.49825214424854,4.07895219506027,3.07039104538447,5.58195405203773,6.40429023477482,4.35049795428741,7.73876790434209,2.03562742849482,5.4025860992952
"SLC9A2",2.60881160774742,0.926007011668035,3.9634750487791,1.37851717207014,3.39231879677338,1.37851717207014,2.92600131683792,5.85549169227198,1.26304041705061,1.07039619785143,2.03562742849482,4.51096255203822,5.99095508723582,5.00898923126912,2.43296207893112,5.19770855106071,2.84799891029667,5.35755235649488,4.26303515723727,5.91169182152266
"PLEKHM2",6.84549017639611,6.36106666430466,6.15177785764273,6.24982473819502,7.71561892770921,6.38370446525189,6.63226836093247,5.67525166837803,6.03782168502324,6.35579172290688,6.1333993309293,7.16490702721192,6.92955443408355,4.50462102795189,6.79051154221894,5.52042256283906,6.90327946258204,7.21626093418557,7.0312188409085,5.6117628550945
"TUBB",11.0528397259965,11.7115379296044,10.489948293481,11.7178477586293,10.9301459553027,11.5454954525102,11.1913677195883,10.2768223263134,11.5285517897312,11.5403702485873,11.4256355406124,10.5999128514828,10.4856280920336,10.751627748037,11.0277678076812,10.1007937391514,10.851983233954,10.4324375152248,10.5960965651003,10.0944736267047
"CEP85L",4.01792279854948,3.58496370296652,2.63227054242512,3.37851301045983,1.37851717207014,1.13751008143976,2.56071739971824,1.00000721345717,3.6667577278647,3.80735595255369,1.63227286934698,1.58496730969661,1.8875291699121,2.65535411860286,2.13750680259857,2.45943424171681,2.67807415932188,2.0703927628755,1.48543197964333,1.20164013374315
"MALRD1",3.92600036769739,3.36457383296997,3.6205875833742,2.90689251920062,3.07039104538447,3.35049866149034,3.71149600794359,5.43962346997529,1.43296475058118,3.24792903206915,4.24031509266422,3.35049866149034,3.85798199008933,2.32193098027456,4.53605352209139,4.72792099897632,4.54843724123225,4.65535240111047,4.23266152418105,3.68930027890371
"BUB1B",7.82209283813097,9.93398566919889,7.23649271405073,9.34473976799147,7.24887643768888,8.84203602796302,8.29324176494588,7.59991291655285,7.93722673284096,8.89208742688962,7.68299465388582,8.24174491260104,7.72519588540696,7.20945346310834,6.08321358103584,6.43629528643231,7.61176263382229,6.26678672805788,8.39703285989409,6.52825889906339
"GSTTP1",2.67807415932188,1.9634778231882,1.76553898957745,2.13750680259857,3.03562566911384,2.60881160774742,2.53605538764331,3.73335542534653,3.21723226750483,2.26303741144533,1.53605787504212,1.76553898957745,1.9634778231882,2.0703927628755,3.08746453853762,2.67807415932188,2.63227054242512,2.60881160774742,2.3785143976646,3.24792903206915
"EXOSC10",7.71355842513728,7.66035258098555,5.9541965430796,7.46923487508385,7.0498486583332,7.12101550460325,7.04766936043855,6.2630345936847,7.04001578847516,7.29920810998696,6.85922428624134,7.9158794385747,6.72928098200242,6.2307411947301,6.74819298379364,6.29645759092022,6.44128443794487,7.26303449975925,7.19869068387824,6.66391398439359
"PRSS16",2.43296207893112,2.70044193767022,6.68650066725069,5.18586694165607,2.35050007589517,6.25171928193601,7.45697046323228,7.02901119712576,5.18189804054498,4.83289052037344,6.92124600761983,6.00225267680079,6.75087457361181,6.24792770327187,6.38715589002797,4.96347458637707,7.84799696917192,6.01122747909689,6.51727585070903,6.83668171954715
"TAF5",6.74146712123245,7.97670736911941,5.59395158264301,7.59768021819679,6.4854269881853,7.39145850597552,6.645298308074,7.24697815459135,7.07146246982019,7.2742617544544,6.25738803128023,6.92837044146683,4.20163464524283,5.60288470556922,6.19574149006704,4.74416163388935,6.44625639533623,5.4594319465225,6.63517409181526,5.8826432938864
"TMEM40",2.94486031943625,2.26303741144533,2.98185447948484,2.56071739971824,2.40599508173938,4.55458946559029,3.60881042521196,4.13750434346279,3.13750516317519,2.16992820742773,6.11270034123129,2.70044193767022,4.37155955956592,5.1251555447019,6.69488033205546,4.48542747123038,4.57893931673135,3.08746453853762,4.27798549095681,5.99095508723582
"MFSD3",5.52042256283906,2.40599508173938,5.60585016343623,4.33628410206972,5.38197582452729,4.88264353841092,5.00898923126912,6.35931049261455,4.27052968989091,5.06608962111294,7.40769273363005,4.50462102795189,7.69139464833465,6.24982473819502,7.63081322508898,7.14974722110292,6.28909688690783,6.15583037389803,5.46597479090563,6.93073745581657
"TMEM63A",2.03562742849482,4.6948807498242,5.76553501156425,5.02680050188814,4.35755270837159,4.19377253175441,6.04657858487977,5.14974752589759,5.10852487495058,5.4594319465225,4.49185373752733,4.84799740749064,4.0959252636796,5.98185288156425,5.21723110404186,5.78135997583283,7.09803218826673,3.77610504113485,6.08533988183085,5.90207382056407
"NUDT17",5.65821176843395,5.15785257325794,6.13750372867819,5.46923511933241,5.4594319465225,5.49185341692854,5.88019597388281,5.84046348564876,5.60288470556922,5.76288055860667,5.69488047131172,5.10433707920277,6.07681581078341,5.77610425133866,6.0531115537329,6.29645759092022,5.95186773739555,5.70043999558242,5.68929944012793,6.37677674549248
"C20orf141",2.00000360673309,1.13751008143976,2.72246821037101,1.48543197964333,1.80735904403755,1.92600321511712,1.84800091403561,2.20163699745981,2.26303741144533,1.58496730969661,2.72246821037101,1.72247039626762,1.9634778231882,2.65535411860286,1.8875291699121,2.20163699745981,1.9634778231882,2.13750680259857,1.6780764135276,2.40599508173938
"SCRIB",8.14108536966736,7.11374227021489,6.83668171954715,6.69488033205546,8.8749813783821,7.8316240001524,7.46760563159119,7.90147038016283,7.42626483857971,7.2460280755673,8.03232134216464,7.78724967377778,8.47613866598946,7.4822030069836,8.16490697694381,6.99095497381641,6.82527695727665,7.40002560333113,7.5204223271046,7.51017083029028
"TEX38",4.31469725062849,3.32192953758168,4.34340853298485,2.92600131683792,4.81762376910533,4.76553527676547,4.73335488298028,4.03562478942255,3.15380695708379,4.81762376910533,5.02236825693455,4.7602214788262,4.86294774379233,4.6948807498242,3.12101705923057,5.00898923126912,2.65535411860286,4.02680094443243,5.09592484183913,3.36457383296997
"FAM184B",2.63227054242512,5.0356243495767,4.78659688460631,5.32912395517089,1.00000721345717,3.32192953758168,3.80735595255369,4.47248842132523,4.15380614658164,3.13750516317519,1.20164013374315,4.48542747123038,5.25171947126603,3.00000180336767,4.01792279854948,4.88752575813848,5.17392733163827,4.92124636472249,1.84800091403561,5.91169182152266
"LOC284933",1.8875291699121,3.59693633469669,4.96347458637707,3.60881042521196,1.84800091403561,2.86789844028588,2.53605538764331,2.26303741144533,2.56071739971824,2.58496490521089,1.80735904403755,2.20163699745981,2.76553686797177,2.63227054242512,4.03562478942255,2.98185447948484,3.9634750487791,2.48542940340909,2.26303741144533,2.80735698304905
"GPLD1",3.37851301045983,2.86789844028588,4.16992580293933,3.23266229157142,4.35049795428741,3.6667577278647,3.21723226750483,3.40599372070825,3.6780730322177,4.19377253175441,3.52356321057389,3.83794425076833,3.73335542534653,3.95419724115757,4.23266152418105,3.80735595255369,3.58496370296652,4.1858673380007,4.82781953260844,1.32193386565598
"KIR2DL4",4.76553527676547,7.00337747264932,5.14974752589759,5.47897212850713,6.72246616108993,4.77082957449212,4.98641139036082,5.77082931026233,4.93546021927418,5.18982495413888,5.04001611735694,4.92599989312688,0.765543232779434,4.49185373752733,4.99095531407461,4.59096183997112,6.00450161695378,4.0531122055527,9.62479547413376,5.73335461179708
"BFSP1",4.07895219506027,3.6667577278647,5.31469688814243,2.16992820742773,4.24031509266422,6.59842490941265,3.13750516317519,4.92124636472249,2.94486031943625,2.0703927628755,2.63227054242512,4.1292838413419,4.08746368989423,4.62058699691316,4.75488803649487,3.7441621722081,2.90689251920062,3.72246711742147,3.27798623461347,4.59693573854208
"AURKA",5.01346270646131,5.67525166837803,4.97728038149827,5.08746326557235,4.77610451460411,5.64096819956711,5.6467389862709,4.83794374632976,5.89481800577768,5.34695724384937,5.56681545837691,5.28540258878401,4.74953480398702,4.73876837713531,4.82273065773066,4.26303515723727,5.44294382750272,3.89724139382618,5.59096154065689,3.29278322136489
"HIST1H2BM",1.63227286934698,5.27798511912834,3.90689155740489,3.78659740732162,2.82782105658073,4.96347458637707,5.67525166837803,3.39231879677338,2.43296207893112,3.95419724115757,-0.514552563047815,3.92600036769739,4.0959252636796,4.26303515723727,3.89724139382618,3.85798199008933,4.62643972078426,2.32193098027456,5.37155921108898,4.25550148848591
"TRAV12-2",4.62058699691316,4.47897245198125,4.30012445690134,1.43296475058118,3.92600036769739,4.62643972078426,4.51096255203822,4.24031509266422,3.7441621722081,2.13750680259857,2.60881160774742,2.51096445031909,2.03562742849482,4.57289027459484,2.20163699745981,1.9634778231882,3.26303590864035,2.90689251920062,4.37155955956592,4.6948807498242
"MAPKAPK2",6.41785268362215,6.58796513885097,6.5141224180148,5.69766291144641,6.32912377573124,5.76288055860667,6.55305340640805,7.22785666930433,6.34695706661414,5.8073551796817,5.64096819956711,6.06608940578537,5.58195405203773,5.554589158634,5.31469688814243,6.01792213063537,6.03121895120628,5.70321174429996,6.65678250720165,5.91647688329449
"NOC4L",6.42122346756761,6.10223840393,5.79181433157607,6.6695938929069,5.95884290718776,6.39403406691296,5.97728015249911,4.71149545729694,5.11270054971319,6.51254311311383,5.98413382245487,6.1818978418267,6.1818978418267,6.14363851398073,6.62497832573874,6.02014679540684,6.38024476367086,5.47248809639402,6.00000022542108,6.05961507259331
"DDX25",3.90689155740489,2.32193098027456,3.43296074310423,3.45943293017765,3.97269357291801,2.84799891029667,2.43296207893112,3.26303590864035,4.00898967931085,3.51096318479879,3.37851301045983,2.70044193767022,3.39231879677338,4.52982157107187,4.13750434346279,3.18586813068963,2.86789844028588,2.13750680259857,2.56071739971824,4.28540295870567
"POMT2",4.94485891421494,4.98185310983873,6.33091705733138,5.4594319465225,5.87282900572856,5.79441612629514,4.93546021927418,5.67525166837803,6.53915896623652,5.25927286372032,5.52982125880032,6.44128443794487,5.40599269993406,6.32732826229308,6.38024476367086,6.84799703178889,5.26303478153558,6.16792006620492,4.99095531407461,6.46107027778957
"ABHD17B",4.41278220265993,4.94953539990854,5.52982125880032,4.68369701566634,4.72792099897632,5.14567786273655,4.94485891421494,4.73335488298028,5.00450184167258,4.68929971971991,4.85299808681567,4.4059930401922,5.0312191718018,4.75488803649487,5.55765546103007,5.39231776627754,4.82273065773066,5.2555011108172,4.90207406181736,5.15380574133039
"OAF",2.65535411860286,1.53605787504212,1.84800091403561,2.67807415932188,2.48542940340909,1.92600321511712,1.76553898957745,2.03562742849482,2.58496490521089,2.51096445031909,2.00000360673309,2.78659845275167,2.20163699745981,2.53605538764331,2.53605538764331,2.40599508173938,2.3785143976646,2.13750680259857,1.43296475058118,2.48542940340909
"DNAJC15",5.47248809639402,5.53605321116583,6.2705291292583,5.99548474500524,5.1168641734531,7.14057427995618,5.51096223565784,5.92124612665406,5.6117628550945,5.88996044294615,5.43962346997529,5.87036496619792,5.89481800577768,6.55765530787775,6.09592463091885,6.53138161648334,5.89724066763771,6.76288042576184,5.50462071017776,5.96578451549327
"ARSB",4.47248842132523,3.41954023982628,3.21723226750483,4.35755270837159,3.37851301045983,2.84799891029667,3.72246711742147,0.848004921505136,3.30742998245923,4.46597511730711,2.51096445031909,4.50462102795189,4.0959252636796,4.3219288162347,3.70044082790608,3.65535297360816,4.11270096667689,4.67242590773415,3.56071617709688,-0.151987063589206
"WFDC3",2.0703927628755,2.86789844028588,7.07467679331935,3.37851301045983,2.98185447948484,3.80735595255369,2.96347597358273,3.08746453853762,4.14567827027735,3.26303590864035,3.26303590864035,3.6667577278647,3.07039104538447,3.48542811529024,3.52356321057389,7.31469661627783,3.18586813068963,3.15380695708379,2.92600131683792,3.49825214424854
"PLEKHA8",5.52042256283906,4.93073781057758,4.80735543730574,5.52982125880032,4.25550148848591,4.21723149186296,4.89239151166923,4.64385676685263,4.60288500241996,5.40939127559532,5.74685045175632,4.60880983394386,6.37503960516559,5.42626509021253,4.0959252636796,5.35402929079152,5.43962346997529,5.53294059997004,5.02680050188814,5.39917143569065
"NEK6",5.12928342914349,5.2555011108172,6.31288313675542,5.72246629770876,5.06177662953125,5.66675687587986,5.23266114048571,5.08321379382268,6.07681581078341,5.64096819956711,6.01122747909689,5.90929332587289,6.13750372867819,5.75488776932919,6.14159648273154,6.33806797587326,5.53294059997004,5.87528884399695,5.2555011108172,5.70873931720946
"LOC100131180",4.85798149260853,4.58496310184396,5.38197582452729,4.91647712215123,4.6496160338422,4.6380744165762,4.64385676685263,4.35755270837159,4.22496713649474,4.85798149260853,5.0312191718018,4.93546021927418,4.82273065773066,4.7970134967911,4.99548497113294,5.23649300105898,4.78659688460631,5.23266114048571,4.67807246866528,4.53605352209139
"CCDC93",1.58496730969661,2.92600131683792,2.74416324884498,1.84800091403561,2.0703927628755,3.41954023982628,2.96347597358273,3.49825214424854,4.32912431405011,2.20163699745981,2.20163699745981,1.92600321511712,2.63227054242512,3.10433833736613,5.35402929079152,2.92600131683792,2.35050007589517,3.30742998245923,3.20163542931558,2.86789844028588
"SYNPO2",5.41278186399924,3.13750516317519,3.18586813068963,5.65248678173624,6.26115486071139,4.49825150588832,3.05311307464531,2.90689251920062,4.83794374632976,5.17392733163827,5.49825118670811,5.30378111341631,5.55151632523886,3.10433833736613,4.52982157107187,5.37503977898424,4.88264353841092,3.05311307464531,2.90689251920062,5.38197582452729
"SNX7",9.46760557046005,4.94016722041598,8.2653806803326,2.48542940340909,8.92748172001198,9.11634398723197,3.72246711742147,5.5789390149124,9.31469654831167,1.84800091403561,8.77774849284298,7.24317407870034,7.42626483857971,7.59768021819679,9.10459877977136,8.50898322445726,4.01792279854948,8.17990913976304,9.42982517746969,4.15380614658164
"B3GALT5",3.07039104538447,3.5360541439423,3.70044082790608,4.23266152418105,4.13750434346279,4.73876837713531,3.68930027890371,3.73335542534653,4.26303515723727,4.24031509266422,4.00898967931085,4.52982157107187,4.0959252636796,7.20163395917882,3.70044082790608,4.6380744165762,1.63227286934698,5.63517423695559,3.5360541439423,4.07895219506027
"SS18L2",7.80864253226664,8.26491173997612,7.26397344866775,8.16992505153589,7.820817245672,7.76884602590172,8.66604646492566,7.41023941559054,8.04275381568691,8.7491990635886,7.8398337113896,7.65678243571032,7.7299606289735,7.46760563159119,8.11894112461901,7.82654855084576,9.53449745319199,5.63226850636542,7.92599947787756,8.01346231563841
"CPXM2",5.29645777446917,4.64385676685263,4.83794374632976,4.72792099897632,7.92540614248711,4.62643972078426,4.36457313263308,4.58496310184396,4.65535240111047,4.70044027302369,4.59693573854208,5.22881907521451,4.66675715987486,4.97728038149827,5.09592484183913,5.14974752589759,3.65535297360816,4.89724090970057,4.7970134967911,5.33985035910558
"SLC25A6",11.0740745525381,11.555403979071,11.7144601927491,11.6433601826075,11.4132576938014,11.4974028005803,11.4655153943329,11.101187821827,11.3441294390484,11.4402462922975,10.9879034959218,11.6503337583342,11.2231570463038,9.95913259128328,11.0360362133532,11.8031220769726,12.1910283640998,11.3246868696021,11.549640299789,10.7480250929869
"RNF180",4.04439499371882,3.71149600794359,4.37155955956592,4.56681576274285,4.35755270837159,3.73335542534653,4.01792279854948,3.76553580716776,4.1858673380007,3.99095576775208,4.21723149186296,5.61765141325521,4.43962380239339,0.926007011668035,4.23266152418105,3.8678974521396,7.07788397122552,5.08746326557235,3.05311307464531,4.37851231685695
"CEPT1",4.04439499371882,5.90689083605767,4.02680094443243,4.73876837713531,3.01792368910115,3.71149600794359,4.51727632320728,3.8875262455352,4.58496310184396,4.77082957449212,3.7441621722081,3.40599372070825,3.35049866149034,4.53605352209139,3.92600036769739,3.87774523137387,3.23266229157142,3.56071617709688,4.30012445690134,3.99095576775208
"TNK1",7.05745038049433,7.02347726272167,7.50620846866291,6.50937930727857,7.54997721975662,7.36806996386229,7.6264392097082,7.93251011243413,7.67171803588426,6.74685031742719,7.03342311166684,7.5282588209109,7.80928587451879,7.39059899152952,6.9389915563546,7.40939102100211,7.6183855756782,6.9669380946018,6.50620854801906,7.50541468874659
"JTB",11.2652048045303,10.7054596078053,11.9375577355335,11.3170168415759,11.0140902384205,10.7829982171082,11.2981771594488,11.3308048688826,11.1266399566077,11.2059764820195,10.3465137442462,11.224122301862,12.0877280214869,10.4213285199585,10.4691330300073,11.176360182333,11.7401180470505,10.9966147218763,11.0197992021863,11.7139449291811
"ATP9B",2.0703927628755,2.82782105658073,2.16992820742773,2.40599508173938,2.92600131683792,1.72247039626762,2.74416324884498,3.91647759986458,1.92600321511712,2.45943424171681,2.74416324884498,1.58496730969661,3.03562566911384,1.63227286934698,2.94486031943625,2.43296207893112,3.05311307464531,3.35049866149034,2.03562742849482,3.6205875833742
"ATHL1",3.33628481627466,-0.321910061312061,3.65535297360816,3.90689155740489,3.39231879677338,4.37155955956592,1.37851717207014,2.16992820742773,3.8875262455352,3.89724139382618,2.82782105658073,3.5360541439423,1.58496730969661,3.5360541439423,4.23266152418105,3.59693633469669,3.39231879677338,3.68930027890371,3.18586813068963,2.45943424171681
"HACD1",10.7952279741474,8.40981523824021,6.90568796885171,2.70044193767022,8.20847829098436,1.9634778231882,3.01792368910115,6.06393452140357,8.91856515880334,8.36238226007458,8.74517012448244,5.35049760068582,8.83194059199475,7.80025287109626,8.02790605184556,4.4059930401922,1.80735904403755,9.63172275694794,6.54380533059408,7.07467679331935
"CDKL3",2.76553686797177,2.23266382635093,3.97269357291801,1.63227286934698,0.926007011668035,1.26304041705061,0.485437132098016,1.4426878274713e-05,0.378522720865208,1.37851717207014,0.765543232779434,3.71149600794359,1.26304041705061,1.53605787504212,0.485437132098016,2.35050007589517,1.13751008143976,1.4426878274713e-05,2.45943424171681,1.72247039626762
"KIF25",5.90207382056407,3.97269357291801,4.55458946559029,3.03562566911384,6.01122747909689,5.28909707139566,4.23266152418105,5.92124612665406,3.6780730322177,4.65535240111047,5.41953922859203,4.72246657094638,5.63807412687849,5.31469688814243,5.80477663604078,4.87774474066152,4.84799740749064,5.0531117710062,5.82527708449841,5.4528592940962
"YPEL3",3.12101705923057,3.01792368910115,6.30560597197417,2.80735698304905,3.37851301045983,2.98185447948484,3.60881042521196,6.29094058665591,3.10433833736613,3.6438573439303,3.56071617709688,4.06177706147568,2.45943424171681,5.00000045084213,5.15380574133039,3.9448593826222,5.85798124386807,2.72246821037101,4.91169206117294,5.0443945565387
"APCDD1L",1.20164013374315,1.6780764135276,1.37851717207014,1.8875291699121,6.9068907158331,2.56071739971824,1.8875291699121,2.13750680259857,5.49185341692854,1.76553898957745,3.20163542931558,1.32193386565598,2.26303741144533,2.26303741144533,3.37851301045983,2.63227054242512,2.03562742849482,3.23266229157142,1.37851717207014,2.16992820742773
"ZKSCAN2",5.59395158264301,6.39917126475524,5.7892078362325,5.5422583593581,4.53605352209139,5.70321174429996,6.16390141502723,4.94953539990854,5.68650080731815,6.68229251190746,6.13750372867819,5.0312191718018,6.0552826524478,5.74953453582817,6.07895155481123,6.58496265100188,5.89965926803488,5.52356226968634,5.85549169227198,5.85798124386807
"FCRL1",3.7441621722081,2.65535411860286,3.36457383296997,1.37851717207014,1.84800091403561,2.51096445031909,3.13750516317519,2.32193098027456,3.43296074310423,0.584972118656036,3.5360541439423,1.26304041705061,2.78659845275167,1.07039619785143,1.63227286934698,3.03562566911384,0.137516639099783,0.584972118656036,2.32193098027456,3.83794425076833
"FKBP5",5.70321174429996,8.44003864203504,8.7737986067125,9.30081014585829,5.1937721375756,7.18388355825472,8.68123844692263,6.90327946258204,8.16037573786207,9.23673179605254,7.55535611533413,6.65821162559288,7.11582408145174,6.82908857089099,6.91647676386611,6.98641104902925,7.44542884200912,6.09170004567566,7.21529040273703,8.58157725319496
"MEN1",7.43045263530002,8.31560250192028,8.11842207622738,7.8021932815787,7.6681759398991,8.00450144841465,7.79636420303819,8.28678880532902,8.15431186207513,8.56985564629661,8.67454542915411,7.60880931658408,7.68860008093102,7.92184099656707,8.62021986217064,8.08693239419716,8.22448414846653,7.9703935954384,8.08108398196293,8.42290578464875
"MED12",7.06608929812158,7.44211420538041,6.74281480456831,7.81826267222539,5.3110674656548,6.74819298379364,7.36806996386229,5.66106576492452,6.12308695796742,7.56985568426226,6.6481779395628,7.25077222632711,7.13031324851954,6.0487595298496,6.31650800011879,7.57516110907799,5.57591766356991,6.86046638267336,6.50937930727857,7.07574664500642
"ZNF791",5.77346919165198,6.30012390765213,6.15380553870473,6.39059907750657,6.1272207568822,5.86294749590665,6.46434169614672,6.62497832573874,6.36457260738019,6.58496265100188,5.83035700096841,6.52669500201648,6.19377194048615,6.52199311338698,6.58496265100188,7.87897057143804,7.094869538256,6.49984604649701,6.37330037063673,6.58646467601073
"ZNF776",5.86789671102946,5.52982125880032,5.95186773739555,5.47573375516749,5.23649300105898,5.93310071105165,5.60288470556922,5.41953922859203,5.53605321116583,5.71424579246515,5.78659662324858,5.90207382056407,6.05745048880476,4.65535240111047,5.64096819956711,6.51569999595562,5.29278211726225,6.01346248313395,5.28540258878401,6.2816984355352
